No.                	Time               	Voltage[ V ]       	Current[ mA ]      	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ Dollar ]     
1                  	2021-01-24 22:23:06	216.0000           	18.8700            	2.4520             	4.0759             	3.2577             	0.6010             	59.9900            	0.0000             	0.0000             	0.0000             
2                  	2021-01-24 22:23:07	216.1000           	18.1600            	2.3540             	3.9244             	3.1424             	0.5990             	59.9900            	0.0000             	0.0000             	0.0000             
3                  	2021-01-24 22:23:08	216.2000           	18.2500            	2.3630             	3.9456             	3.1624             	0.5980             	59.9900            	0.0000             	0.0000             	0.0000             
4                  	2021-01-24 22:23:10	216.1000           	18.2000            	2.3530             	3.9330             	3.1523             	0.5980             	60.0000            	0.0000             	0.0000             	0.0000             
5                  	2021-01-24 22:23:11	216.2000           	22.4000            	2.7950             	4.8429             	3.9588             	0.5760             	60.0100            	0.0000             	0.0000             	0.0000             
6                  	2021-01-24 22:23:12	216.0000           	19.4800            	2.4910             	4.2077             	3.3942             	0.5910             	60.0200            	0.0000             	0.0000             	0.0000             
7                  	2021-01-24 22:23:13	216.0000           	24.1500            	3.0000             	5.2164             	4.2715             	0.5740             	60.0200            	0.0000             	0.0000             	0.0000             
8                  	2021-01-24 22:23:14	216.0000           	18.4800            	2.3870             	3.9917             	3.2023             	0.5970             	60.0200            	0.0000             	0.0000             	0.0000             
9                  	2021-01-24 22:23:15	216.0000           	18.4000            	2.3950             	3.9744             	3.1735             	0.6020             	60.0200            	0.0000             	0.0000             	0.0000             
10                 	2021-01-24 22:23:16	216.0000           	18.6900            	2.4170             	4.0370             	3.2357             	0.5980             	60.0200            	0.0000             	0.0000             	0.0000             
11                 	2021-01-24 22:23:17	216.1000           	18.3100            	2.3750             	3.9568             	3.1654             	0.6000             	60.0200            	0.0000             	0.0000             	0.0000             
12                 	2021-01-24 22:23:18	216.1000           	18.4600            	2.3980             	3.9892             	3.1884             	0.6010             	60.0200            	0.0000             	0.0000             	0.0000             
13                 	2021-01-24 22:23:19	216.0000           	19.1000            	2.4750             	4.1256             	3.3036             	0.5990             	60.0200            	0.0000             	0.0000             	0.0000             
14                 	2021-01-24 22:23:21	215.9000           	17.2500            	2.2360             	3.7243             	2.9794             	0.6000             	60.0200            	0.0000             	0.0000             	0.0000             
15                 	2021-01-24 22:23:22	215.9000           	17.6400            	2.2990             	3.8085             	3.0382             	0.6030             	60.0200            	0.0000             	0.0000             	0.0000             
16                 	2021-01-24 22:23:23	215.9000           	18.0900            	2.3340             	3.9056             	3.1333             	0.5970             	60.0200            	0.0000             	0.0000             	0.0000             
17                 	2021-01-24 22:23:24	215.9000           	17.1900            	2.2260             	3.7113             	2.9718             	0.5990             	60.0200            	0.0000             	0.0000             	0.0000             
18                 	2021-01-24 22:23:25	215.9000           	27.0200            	3.3150             	5.8336             	4.8012             	0.5680             	60.0200            	0.0000             	0.0000             	0.0000             
19                 	2021-01-24 22:23:26	215.9000           	25.8300            	3.1980             	5.5767             	4.5704             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
20                 	2021-01-24 22:23:27	216.0000           	25.8000            	3.1970             	5.5728             	4.5672             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
21                 	2021-01-24 22:23:28	216.0000           	25.0500            	3.1150             	5.4108             	4.4269             	0.5750             	60.0200            	0.0000             	0.0000             	0.0000             
22                 	2021-01-24 22:23:29	215.9000           	23.5600            	2.9530             	5.0866             	4.1436             	0.5800             	60.0200            	0.0000             	0.0000             	0.0000             
23                 	2021-01-24 22:23:30	215.9000           	23.3100            	2.9170             	5.0326             	4.1032             	0.5790             	60.0200            	0.0000             	0.0000             	0.0000             
24                 	2021-01-24 22:23:31	215.9000           	23.5700            	2.9480             	5.0888             	4.1490             	0.5790             	60.0200            	0.0000             	0.0000             	0.0000             
25                 	2021-01-24 22:23:33	215.9000           	25.1600            	3.1100             	5.4320             	4.4557             	0.5720             	60.0200            	0.0000             	0.0000             	0.0000             
