No.                	Time               	Voltage[ V ]       	Current[ mA ]      	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ Dollar ]     
1                  	2021-01-27 20:10:29	215.0000           	22.2100            	2.7860             	4.7752             	3.8797             	0.5830             	60.0400            	0.0000             	0.0000             	0.0000             
2                  	2021-01-27 20:10:31	215.0000           	22.2900            	2.8030             	4.7923             	3.8902             	0.5840             	60.0300            	0.0000             	0.0000             	0.0000             
3                  	2021-01-27 20:10:32	215.0000           	22.4300            	2.8080             	4.8224             	3.9216             	0.5820             	60.0300            	0.0000             	0.0000             	0.0000             
4                  	2021-01-27 20:10:33	215.0000           	22.6900            	2.8430             	4.8784             	3.9670             	0.5820             	60.0300            	0.0000             	0.0000             	0.0000             
5                  	2021-01-27 20:10:34	215.0000           	22.5100            	2.8180             	4.8397             	3.9355             	0.5820             	60.0300            	0.0000             	0.0000             	0.0000             
6                  	2021-01-27 20:10:35	214.9000           	22.0400            	2.7550             	4.7364             	3.8550             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
7                  	2021-01-27 20:10:36	215.1000           	23.4200            	2.9350             	5.0376             	4.0966             	0.5820             	60.0300            	0.0000             	0.0000             	0.0000             
8                  	2021-01-27 20:10:37	215.0000           	21.4500            	2.6580             	4.6117             	3.7699             	0.5760             	60.0300            	0.0000             	0.0000             	0.0000             
9                  	2021-01-27 20:10:38	215.0000           	23.7500            	2.9580             	5.1063             	4.1633             	0.5790             	60.0300            	0.0000             	0.0000             	0.0000             
10                 	2021-01-27 20:10:39	214.9000           	22.4800            	2.7930             	4.8310             	3.9457             	0.5770             	60.0300            	0.0000             	0.0000             	0.0000             
11                 	2021-01-27 20:10:40	214.8000           	22.4400            	2.7870             	4.8201             	3.9334             	0.5780             	60.0300            	0.0000             	0.0000             	0.0000             
12                 	2021-01-27 20:10:42	214.9000           	22.4700            	2.8000             	4.8288             	3.9371             	0.5790             	60.0300            	0.0000             	0.0000             	0.0000             
13                 	2021-01-27 20:10:43	214.9000           	22.3600            	2.7800             	4.8052             	3.9212             	0.5780             	60.0300            	0.0000             	0.0000             	0.0000             
14                 	2021-01-27 20:10:44	214.9000           	21.1700            	2.6230             	4.5494             	3.7189             	0.5760             	60.0300            	0.0000             	0.0000             	0.0000             
15                 	2021-01-27 20:10:45	214.9000           	22.3000            	2.7750             	4.7923             	3.9107             	0.5780             	60.0300            	0.0000             	0.0000             	0.0000             
16                 	2021-01-27 20:10:46	215.0000           	28.6700            	3.6400             	6.1641             	4.9769             	0.5900             	60.0300            	0.0000             	0.0000             	0.0000             
17                 	2021-01-27 20:10:47	215.0000           	27.0900            	3.4440             	5.8243             	4.6983             	0.5910             	60.0300            	0.0000             	0.0000             	0.0000             
18                 	2021-01-27 20:10:48	215.1000           	31.7900            	3.9860             	6.8380             	5.5606             	0.5820             	60.0300            	0.0000             	0.0000             	0.0000             
19                 	2021-01-27 20:10:49	215.0000           	34.8800            	4.4070             	7.4992             	6.0713             	0.5870             	60.0300            	0.0000             	0.0000             	0.0000             
20                 	2021-01-27 20:10:51	215.0000           	33.9700            	4.3370             	7.3036             	5.8808             	0.5930             	60.0300            	0.0000             	0.0000             	0.0000             
21                 	2021-01-27 20:10:52	215.1000           	34.1000            	4.3490             	7.3349             	5.9115             	0.5920             	60.0000            	0.0000             	0.0000             	0.0000             
22                 	2021-01-27 20:10:53	215.2000           	34.0800            	4.3440             	7.3340             	5.9108             	0.5920             	60.0200            	0.0000             	0.0000             	0.0000             
23                 	2021-01-27 20:10:54	215.2000           	33.7000            	4.3110             	7.2522             	5.8342             	0.5940             	60.0300            	0.0000             	0.0000             	0.0000             
24                 	2021-01-27 20:10:55	215.3000           	33.7400            	4.3130             	7.2642             	5.8492             	0.5930             	60.0300            	0.0000             	0.0000             	0.0000             
25                 	2021-01-27 20:10:56	215.3000           	33.6700            	4.3060             	7.2492             	5.8370             	0.5930             	60.0300            	0.0000             	0.0000             	0.0000             
26                 	2021-01-27 20:10:57	215.1000           	33.4900            	4.2950             	7.2037             	5.7898             	0.5950             	60.0300            	0.0000             	0.0000             	0.0000             
27                 	2021-01-27 20:10:58	215.2000           	33.6900            	4.2970             	7.2501             	5.8431             	0.5920             	60.0300            	0.0000             	0.0000             	0.0000             
28                 	2021-01-27 20:11:00	215.2000           	36.0800            	4.5710             	7.7644             	6.2803             	0.5880             	60.0300            	0.0000             	0.0000             	0.0000             
29                 	2021-01-27 20:11:01	215.2000           	37.8500            	4.8000             	8.1453             	6.5825             	0.5890             	60.0200            	0.0000             	0.0000             	0.0000             
30                 	2021-01-27 20:11:02	215.0000           	35.3900            	4.5000             	7.6088             	6.1378             	0.5910             	60.0200            	0.0000             	0.0000             	0.0000             
