No.                	Time               	Voltage[ V ]       	Current[ mA ]      	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ Dollar ]     
1                  	2021-01-27 20:07:18	216.3000           	21.2900            	2.7040             	4.6050             	3.7282             	0.5870             	60.0100            	0.0000             	0.0000             	0.0000             
2                  	2021-01-27 20:07:19	216.6000           	21.5400            	2.7180             	4.6656             	3.7940             	0.5820             	60.0100            	0.0000             	0.0000             	0.0000             
3                  	2021-01-27 20:07:20	216.6000           	21.4500            	2.7160             	4.6461             	3.7715             	0.5840             	60.0100            	0.0000             	0.0000             	0.0000             
4                  	2021-01-27 20:07:21	216.6000           	21.4600            	2.7110             	4.6482             	3.7766             	0.5830             	60.0200            	0.0000             	0.0000             	0.0000             
5                  	2021-01-27 20:07:23	216.4000           	21.5500            	2.7200             	4.6634             	3.7889             	0.5830             	60.0200            	0.0000             	0.0000             	0.0000             
6                  	2021-01-27 20:07:24	216.3000           	21.5600            	2.7170             	4.6634             	3.7922             	0.5820             	60.0300            	0.0000             	0.0000             	0.0000             
7                  	2021-01-27 20:07:25	216.1000           	20.6600            	2.5950             	4.4646             	3.6338             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
8                  	2021-01-27 20:07:26	216.4000           	21.7700            	2.7540             	4.7110             	3.8242             	0.5840             	60.0200            	0.0000             	0.0000             	0.0000             
9                  	2021-01-27 20:07:27	216.3000           	21.6400            	2.7360             	4.6807             	3.7996             	0.5840             	60.0200            	0.0000             	0.0000             	0.0000             
10                 	2021-01-27 20:07:28	216.3000           	21.9100            	2.7750             	4.7391             	3.8436             	0.5850             	60.0200            	0.0000             	0.0000             	0.0000             
11                 	2021-01-27 20:07:29	216.3000           	21.8100            	2.7600             	4.7175             	3.8295             	0.5840             	60.0200            	0.0000             	0.0000             	0.0000             
12                 	2021-01-27 20:07:30	216.2000           	22.1900            	2.7990             	4.7975             	3.8978             	0.5830             	60.0200            	0.0000             	0.0000             	0.0000             
13                 	2021-01-27 20:07:31	216.3000           	21.8600            	2.7600             	4.7283             	3.8416             	0.5830             	60.0200            	0.0000             	0.0000             	0.0000             
14                 	2021-01-27 20:07:33	216.2000           	27.9900            	3.6030             	6.0514             	4.8637             	0.5950             	60.0100            	0.0000             	0.0000             	0.0000             
15                 	2021-01-27 20:07:34	216.0000           	33.5100            	4.3310             	7.2382             	5.8014             	0.5980             	60.0100            	0.0000             	0.0000             	0.0000             
16                 	2021-01-27 20:07:35	216.1000           	28.6500            	3.6850             	6.1913             	4.9807             	0.5940             	60.0100            	0.0000             	0.0000             	0.0000             
17                 	2021-01-27 20:07:36	216.2000           	33.8300            	4.3670             	7.3140             	5.8731             	0.5960             	60.0000            	0.0000             	0.0000             	0.0000             
18                 	2021-01-27 20:07:37	216.1000           	33.3900            	4.3180             	7.2156             	5.7833             	0.5980             	60.0000            	0.0000             	0.0000             	0.0000             
