No.                	Time               	Voltage[ V ]       	Current[ mA ]      	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ Dollar ]     
1                  	2021-01-27 20:13:52	215.2000           	22.5800            	2.8080             	4.8592             	3.9687             	0.5770             	59.9900            	0.0000             	0.0000             	0.0000             
2                  	2021-01-27 20:13:53	215.3000           	22.5300            	2.8020             	4.8507             	3.9618             	0.5770             	59.9900            	0.0000             	0.0000             	0.0000             
3                  	2021-01-27 20:13:54	215.3000           	22.7700            	2.8360             	4.9024             	4.0005             	0.5780             	59.9800            	0.0000             	0.0000             	0.0000             
4                  	2021-01-27 20:13:55	215.5000           	22.7700            	2.8460             	4.9069             	3.9973             	0.5800             	59.9800            	0.0000             	0.0000             	0.0000             
5                  	2021-01-27 20:13:56	215.5000           	24.5300            	3.0700             	5.2862             	4.3062             	0.5800             	59.9900            	0.0000             	0.0000             	0.0000             
6                  	2021-01-27 20:13:57	215.6000           	22.3700            	2.7980             	4.8230             	3.9323             	0.5790             	59.9900            	0.0000             	0.0000             	0.0000             
7                  	2021-01-27 20:13:59	215.8000           	23.7700            	2.9820             	5.1296             	4.1750             	0.5810             	59.9900            	0.0000             	0.0000             	0.0000             
8                  	2021-01-27 20:14:00	215.6000           	22.3000            	2.7920             	4.8079             	3.9166             	0.5800             	59.9900            	0.0000             	0.0000             	0.0000             
9                  	2021-01-27 20:14:01	215.4000           	22.2100            	2.7840             	4.7840             	3.8937             	0.5810             	59.9900            	0.0000             	0.0000             	0.0000             
10                 	2021-01-27 20:14:02	215.5000           	22.7500            	2.8490             	4.9026             	3.9903             	0.5810             	59.9900            	0.0000             	0.0000             	0.0000             
11                 	2021-01-27 20:14:03	215.3000           	22.3800            	2.7980             	4.8184             	3.9252             	0.5800             	59.9900            	0.0000             	0.0000             	0.0000             
12                 	2021-01-27 20:14:04	215.1000           	22.3400            	2.7910             	4.8053             	3.9145             	0.5800             	59.9900            	0.0000             	0.0000             	0.0000             
13                 	2021-01-27 20:14:05	215.3000           	23.3400            	2.9250             	5.0251             	4.0864             	0.5820             	59.9900            	0.0000             	0.0000             	0.0000             
14                 	2021-01-27 20:14:06	215.4000           	28.2900            	3.5900             	6.0937             	4.9245             	0.5890             	59.9900            	0.0000             	0.0000             	0.0000             
15                 	2021-01-27 20:14:07	215.2000           	27.2100            	3.4460             	5.8556             	4.7364             	0.5880             	59.9800            	0.0000             	0.0000             	0.0000             
16                 	2021-01-27 20:14:09	215.4000           	28.6700            	3.6350             	6.1755             	4.9951             	0.5880             	59.9900            	0.0000             	0.0000             	0.0000             
17                 	2021-01-27 20:14:10	215.5000           	38.9000            	4.8960             	8.3829             	6.8109             	0.5830             	59.9900            	0.0000             	0.0000             	0.0000             
18                 	2021-01-27 20:14:11	215.4000           	34.0100            	4.3200             	7.3258             	5.9202             	0.5890             	59.9900            	0.0000             	0.0000             	0.0000             
19                 	2021-01-27 20:14:12	215.6000           	34.5900            	4.3970             	7.4576             	6.0267             	0.5890             	59.9900            	0.0000             	0.0000             	0.0000             
20                 	2021-01-27 20:14:13	215.5000           	34.0800            	4.3380             	7.3442             	5.9298             	0.5900             	59.9900            	0.0000             	0.0000             	0.0000             
21                 	2021-01-27 20:14:14	215.6000           	33.4200            	4.2660             	7.2054             	5.8071             	0.5920             	59.9800            	0.0000             	0.0000             	0.0000             
22                 	2021-01-27 20:14:15	215.6000           	33.6600            	4.2900             	7.2571             	5.8594             	0.5900             	59.9800            	0.0000             	0.0000             	0.0000             
23                 	2021-01-27 20:14:16	215.5000           	33.6700            	4.2870             	7.2559             	5.8584             	0.5900             	59.9800            	0.0000             	0.0000             	0.0000             
24                 	2021-01-27 20:14:17	215.5000           	32.3300            	4.1210             	6.9671             	5.6202             	0.5910             	59.9800            	0.0000             	0.0000             	0.0000             
25                 	2021-01-27 20:14:19	215.6000           	32.2500            	4.1160             	6.9531             	5.6089             	0.5910             	59.9800            	0.0000             	0.0000             	0.0000             
26                 	2021-01-27 20:14:20	215.7000           	34.2900            	4.3590             	7.3964             	5.9772             	0.5890             	59.9800            	0.0000             	0.0000             	0.0000             
27                 	2021-01-27 20:14:21	215.7000           	37.9700            	4.8190             	8.1901             	6.6247             	0.5880             	59.9900            	0.0000             	0.0000             	0.0000             
28                 	2021-01-27 20:14:22	215.6000           	37.4600            	4.7390             	8.0764             	6.5444             	0.5860             	59.9900            	0.0000             	0.0000             	0.0000             
29                 	2021-01-27 20:14:23	215.9000           	32.8400            	4.2020             	7.0902             	5.7142             	0.5920             	59.9800            	0.0000             	0.0000             	0.0000             
30                 	2021-01-27 20:14:24	215.6000           	32.5500            	4.1640             	7.0178             	5.6507             	0.5930             	59.9800            	0.0000             	0.0000             	0.0000             
31                 	2021-01-27 20:14:25	215.8000           	32.6400            	4.1710             	7.0437             	5.6768             	0.5920             	59.9900            	0.0000             	0.0000             	0.0000             
32                 	2021-01-27 20:14:26	215.7000           	32.2200            	4.1280             	6.9499             	5.5960             	0.5930             	59.9700            	0.0000             	0.0000             	0.0000             
33                 	2021-01-27 20:14:27	215.7000           	32.3000            	4.1370             	6.9671             	5.6099             	0.5930             	59.9700            	0.0000             	0.0000             	0.0000             
34                 	2021-01-27 20:14:28	215.7000           	32.1200            	4.1170             	6.9283             	5.5736             	0.5940             	59.9800            	0.0000             	0.0000             	0.0000             
35                 	2021-01-27 20:14:29	215.5000           	32.2000            	4.1200             	6.9391             	5.5874             	0.5930             	59.9900            	0.0000             	0.0000             	0.0000             
36                 	2021-01-27 20:14:30	215.6000           	32.3000            	4.1260             	6.9639             	5.6125             	0.5920             	59.9900            	0.0000             	0.0000             	0.0000             
37                 	2021-01-27 20:14:31	215.7000           	33.7100            	4.3010             	7.2712             	5.8655             	0.5910             	59.9900            	0.0000             	0.0000             	0.0000             
38                 	2021-01-27 20:14:32	215.6000           	39.8300            	5.0450             	8.5873             	6.9522             	0.5870             	59.9900            	0.0000             	0.0000             	0.0000             
39                 	2021-01-27 20:14:33	215.7000           	39.8800            	5.0340             	8.6021             	6.9766             	0.5850             	59.9900            	0.0000             	0.0000             	0.0000             
40                 	2021-01-27 20:14:35	215.7000           	33.7100            	4.3050             	7.2712             	5.8655             	0.5910             	59.9900            	0.0000             	0.0000             	0.0000             
41                 	2021-01-27 20:14:36	215.7000           	33.9900            	4.3470             	7.3316             	5.9088             	0.5920             	59.9900            	0.0000             	0.0000             	0.0000             
42                 	2021-01-27 20:14:37	215.7000           	33.3800            	4.2560             	7.2001             	5.8134             	0.5900             	59.9900            	0.0000             	0.0000             	0.0000             
43                 	2021-01-27 20:14:38	215.9000           	32.7300            	4.1780             	7.0664             	5.7003             	0.5910             	60.0100            	0.0000             	0.0000             	0.0000             
44                 	2021-01-27 20:14:39	215.8000           	32.3400            	4.1250             	6.9790             	5.6348             	0.5900             	59.9900            	0.0000             	0.0000             	0.0000             
45                 	2021-01-27 20:14:40	215.9000           	32.2800            	4.1200             	6.9693             	5.6270             	0.5900             	59.9900            	0.0000             	0.0000             	0.0000             
46                 	2021-01-27 20:14:41	215.8000           	32.3600            	4.1320             	6.9833             	5.6332             	0.5910             	59.9900            	0.0000             	0.0000             	0.0000             
47                 	2021-01-27 20:14:42	215.9000           	32.3400            	4.1300             	6.9822             	5.6323             	0.5910             	59.9900            	0.0000             	0.0000             	0.0000             
48                 	2021-01-27 20:14:43	215.9000           	32.3200            	4.1270             	6.9779             	5.6289             	0.5910             	60.0000            	0.0000             	0.0000             	0.0000             
49                 	2021-01-27 20:14:44	215.7000           	39.7800            	5.0350             	8.5805             	6.9529             	0.5860             	60.0000            	0.0000             	0.0000             	0.0000             
50                 	2021-01-27 20:14:46	215.8000           	42.3100            	5.2810             	9.1305             	7.4508             	0.5780             	60.0000            	0.0000             	0.0000             	0.0000             
