No.                	Time               	Voltage[ V ]       	Current[ mA ]      	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ Dollar ]     
1                  	2021-01-28 21:27:45	215.4000           	13.4500            	1.6860             	2.8971             	2.3580             	0.5810             	59.9800            	0.0000             	0.0000             	0.0000             
2                  	2021-01-28 21:27:46	215.4000           	13.4100            	1.6840             	2.8885             	2.3489             	0.5820             	59.9800            	0.0000             	0.0000             	0.0000             
3                  	2021-01-28 21:27:47	215.4000           	13.4700            	1.6870             	2.9014             	2.3615             	0.5810             	59.9800            	0.0000             	0.0000             	0.0000             
4                  	2021-01-28 21:27:48	215.3000           	13.5400            	1.6950             	2.9152             	2.3747             	0.5800             	59.9800            	0.0000             	0.0000             	0.0000             
5                  	2021-01-28 21:27:50	215.3000           	13.4800            	1.6890             	2.9022             	2.3621             	0.5810             	59.9800            	0.0000             	0.0000             	0.0000             
6                  	2021-01-28 21:27:51	215.4000           	13.4100            	1.6840             	2.8885             	2.3489             	0.5820             	59.9900            	0.0000             	0.0000             	0.0000             
7                  	2021-01-28 21:27:52	215.4000           	13.4200            	1.6850             	2.8907             	2.3507             	0.5820             	59.9600            	0.0000             	0.0000             	0.0000             
8                  	2021-01-28 21:27:53	215.5000           	13.4000            	1.6830             	2.8877             	2.3482             	0.5820             	59.9600            	0.0000             	0.0000             	0.0000             
9                  	2021-01-28 21:27:54	215.5000           	13.4200            	1.6870             	2.8920             	2.3518             	0.5820             	59.9800            	0.0000             	0.0000             	0.0000             
10                 	2021-01-28 21:27:55	215.5000           	13.4800            	1.6910             	2.9049             	2.3643             	0.5810             	59.9800            	0.0000             	0.0000             	0.0000             
11                 	2021-01-28 21:27:56	215.5000           	14.8300            	1.8200             	3.1959             	2.6281             	0.5690             	59.9800            	0.0000             	0.0000             	0.0000             
12                 	2021-01-28 21:27:57	215.6000           	13.4800            	1.6960             	2.9063             	2.3613             	0.5830             	59.9900            	0.0000             	0.0000             	0.0000             
13                 	2021-01-28 21:27:58	215.6000           	14.0800            	1.7700             	3.0356             	2.4686             	0.5820             	59.9900            	0.0000             	0.0000             	0.0000             
14                 	2021-01-28 21:28:00	215.5000           	13.4500            	1.6910             	2.8985             	2.3549             	0.5830             	60.0000            	0.0000             	0.0000             	0.0000             
15                 	2021-01-28 21:28:01	215.5000           	13.3800            	1.6810             	2.8834             	2.3447             	0.5820             	60.0000            	0.0000             	0.0000             	0.0000             
16                 	2021-01-28 21:28:02	215.5000           	13.3400            	1.6800             	2.8748             	2.3336             	0.5840             	59.9900            	0.0000             	0.0000             	0.0000             
17                 	2021-01-28 21:28:03	215.4000           	13.4600            	1.6870             	2.8993             	2.3597             	0.5810             	59.9900            	0.0000             	0.0000             	0.0000             
18                 	2021-01-28 21:28:04	215.5000           	13.4300            	1.6850             	2.8942             	2.3556             	0.5810             	59.9900            	0.0000             	0.0000             	0.0000             
19                 	2021-01-28 21:28:05	215.5000           	13.4100            	1.6880             	2.8899             	2.3459             	0.5840             	59.9900            	0.0000             	0.0000             	0.0000             
20                 	2021-01-28 21:28:06	215.6000           	13.4400            	1.6860             	2.8977             	2.3584             	0.5810             	59.9900            	0.0000             	0.0000             	0.0000             
21                 	2021-01-28 21:28:08	215.5000           	13.4200            	1.6850             	2.8920             	2.3518             	0.5820             	59.9900            	0.0000             	0.0000             	0.0000             
22                 	2021-01-28 21:28:09	215.5000           	13.4300            	1.6830             	2.8942             	2.3556             	0.5810             	60.0000            	0.0000             	0.0000             	0.0000             
23                 	2021-01-28 21:28:10	215.4000           	13.4300            	1.6850             	2.8928             	2.3524             	0.5820             	60.0000            	0.0000             	0.0000             	0.0000             
24                 	2021-01-28 21:28:11	215.4000           	13.3800            	1.6820             	2.8821             	2.3416             	0.5830             	60.0000            	0.0000             	0.0000             	0.0000             
25                 	2021-01-28 21:28:12	215.4000           	13.4000            	1.6850             	2.8864             	2.3451             	0.5830             	60.0000            	0.0000             	0.0000             	0.0000             
26                 	2021-01-28 21:28:13	215.5000           	13.4200            	1.6830             	2.8920             	2.3538             	0.5810             	60.0000            	0.0000             	0.0000             	0.0000             
27                 	2021-01-28 21:28:14	215.5000           	13.4400            	1.6870             	2.8963             	2.3553             	0.5820             	60.0100            	0.0000             	0.0000             	0.0000             
28                 	2021-01-28 21:28:15	215.5000           	13.4300            	1.6880             	2.8942             	2.3514             	0.5830             	60.0100            	0.0000             	0.0000             	0.0000             
29                 	2021-01-28 21:28:16	215.4000           	13.4900            	1.6950             	2.9057             	2.3608             	0.5830             	60.0100            	0.0000             	0.0000             	0.0000             
30                 	2021-01-28 21:28:17	215.5000           	13.4400            	1.6880             	2.8963             	2.3553             	0.5820             	60.0200            	0.0000             	0.0000             	0.0000             
31                 	2021-01-28 21:28:19	215.3000           	13.3900            	1.6860             	2.8829             	2.3402             	0.5840             	60.0200            	0.0000             	0.0000             	0.0000             
32                 	2021-01-28 21:28:20	215.5000           	13.4700            	1.6850             	2.9028             	2.3647             	0.5800             	60.0200            	0.0000             	0.0000             	0.0000             
33                 	2021-01-28 21:28:21	215.5000           	13.3700            	1.6830             	2.8812             	2.3389             	0.5840             	60.0300            	0.0000             	0.0000             	0.0000             
34                 	2021-01-28 21:28:22	215.5000           	13.4900            	1.6910             	2.9071             	2.3661             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
35                 	2021-01-28 21:28:23	215.4000           	13.4900            	1.6890             	2.9057             	2.3671             	0.5800             	60.0300            	0.0000             	0.0000             	0.0000             
36                 	2021-01-28 21:28:24	215.5000           	13.4700            	1.6830             	2.9028             	2.3667             	0.5790             	60.0200            	0.0000             	0.0000             	0.0000             
