No.                	Time               	Voltage[ V ]       	Current[ mA ]      	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ Dollar ]     
1                  	2021-01-25 15:51:36	217.0000           	27.2200            	3.4990             	5.9067             	4.7605             	0.5920             	60.0100            	0.0000             	0.0000             	0.0000             
2                  	2021-01-25 15:51:37	217.2000           	27.2900            	3.5050             	5.9274             	4.7815             	0.5910             	60.0200            	0.0000             	0.0000             	0.0000             
3                  	2021-01-25 15:51:38	216.9000           	27.2800            	3.5120             	5.9170             	4.7644             	0.5930             	60.0200            	0.0000             	0.0000             	0.0000             
4                  	2021-01-25 15:51:39	217.1000           	27.2900            	3.5050             	5.9247             	4.7793             	0.5910             	60.0100            	0.0000             	0.0000             	0.0000             
5                  	2021-01-25 15:51:40	216.8000           	27.8100            	3.5670             	6.0292             	4.8636             	0.5910             	60.0200            	0.0000             	0.0000             	0.0000             
6                  	2021-01-25 15:51:41	217.0000           	30.5900            	3.8700             	6.6380             	5.3980             	0.5820             	60.0100            	0.0000             	0.0000             	0.0000             
7                  	2021-01-25 15:51:43	216.9000           	26.2700            	3.3680             	5.6980             	4.6006             	0.5900             	60.0100            	0.0000             	0.0000             	0.0000             
8                  	2021-01-25 15:51:44	217.1000           	27.2000            	3.4850             	5.9051             	4.7721             	0.5890             	60.0100            	0.0000             	0.0000             	0.0000             
9                  	2021-01-25 15:51:45	217.2000           	31.8500            	3.9840             	6.9178             	5.6598             	0.5750             	60.0000            	0.0000             	0.0000             	0.0000             
10                 	2021-01-25 15:51:46	217.3000           	27.3100            	3.4770             	5.9345             	4.8130             	0.5850             	60.0000            	0.0000             	0.0000             	0.0000             
11                 	2021-01-25 15:51:47	217.3000           	27.2100            	3.4630             	5.9127             	4.7954             	0.5850             	60.0000            	0.0000             	0.0000             	0.0000             
12                 	2021-01-25 15:51:48	217.3000           	28.2300            	3.6050             	6.1344             	4.9663             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
