No.                	Time               	Voltage[ V ]       	Current[ mA ]      	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ $ ]          
23                 	2021-02-08 20:27:37	213.4000           	15.6300            	1.8740             	3.3354             	2.7611             	0.5610             	59.9900            	0.0000             	0.0000             	0.0000             
24                 	2021-02-08 20:27:38	213.4000           	15.6400            	1.8750             	3.3376             	2.7629             	0.5610             	59.9900            	0.0000             	0.0000             	0.0000             
25                 	2021-02-08 20:27:39	213.4000           	15.6400            	1.8750             	3.3376             	2.7629             	0.5610             	59.9800            	0.0000             	0.0000             	0.0000             
26                 	2021-02-08 20:27:40	213.4000           	15.7500            	1.8920             	3.3611             	2.7800             	0.5620             	59.9900            	0.0000             	0.0000             	0.0000             
27                 	2021-02-08 20:27:41	213.4000           	18.5400            	2.2240             	3.9564             	3.2752             	0.5610             	59.9900            	0.0000             	0.0000             	0.0000             
28                 	2021-02-08 20:27:42	213.4000           	22.1800            	2.7290             	4.7332             	3.8692             	0.5760             	59.9900            	0.0000             	0.0000             	0.0000             
29                 	2021-02-08 20:27:44	213.4000           	15.2700            	1.8240             	3.2586             	2.7019             	0.5590             	59.9900            	0.0000             	0.0000             	0.0000             
30                 	2021-02-08 20:27:45	213.4000           	14.6900            	1.7440             	3.1348             	2.6056             	0.5560             	59.9900            	0.0000             	0.0000             	0.0000             
31                 	2021-02-08 20:27:46	213.4000           	14.6700            	1.7450             	3.1306             	2.6000             	0.5570             	59.9900            	0.0000             	0.0000             	0.0000             
32                 	2021-02-08 20:27:47	213.4000           	16.9000            	2.0270             	3.6065             	2.9855             	0.5610             	59.9900            	0.0000             	0.0000             	0.0000             
33                 	2021-02-08 20:27:48	213.4000           	14.7200            	1.7540             	3.1412             	2.6067             	0.5580             	59.9900            	0.0000             	0.0000             	0.0000             
34                 	2021-02-08 20:27:49	213.4000           	14.6900            	1.7440             	3.1348             	2.6056             	0.5560             	59.9900            	0.0000             	0.0000             	0.0000             
35                 	2021-02-08 20:27:50	213.5000           	14.7100            	1.7470             	3.1406             	2.6104             	0.5560             	59.9900            	0.0000             	0.0000             	0.0000             
36                 	2021-02-08 20:27:51	213.4000           	14.7500            	1.7520             	3.1477             	2.6163             	0.5560             	60.0100            	0.0000             	0.0000             	0.0000             
37                 	2021-02-08 20:27:52	213.5000           	14.7000            	1.7470             	3.1384             	2.6086             	0.5560             	59.9900            	0.0000             	0.0000             	0.0000             
38                 	2021-02-08 20:27:54	213.4000           	23.1400            	2.8490             	4.9381             	4.0366             	0.5760             	59.9900            	0.0000             	0.0000             	0.0000             
39                 	2021-02-08 20:27:55	213.4000           	23.1700            	2.8500             	4.9445             	4.0419             	0.5760             	59.9900            	0.0000             	0.0000             	0.0000             
40                 	2021-02-08 20:27:56	213.5000           	23.2400            	2.8590             	4.9617             	4.0595             	0.5750             	59.9900            	0.0000             	0.0000             	0.0000             
41                 	2021-02-08 20:27:57	213.6000           	23.1800            	2.8500             	4.9512             	4.0509             	0.5750             	59.9800            	0.0000             	0.0000             	0.0000             
42                 	2021-02-08 20:27:58	213.7000           	23.2000            	2.8510             	4.9578             	4.0563             	0.5750             	59.9800            	0.0000             	0.0000             	0.0000             
43                 	2021-02-08 20:27:59	213.7000           	23.2700            	2.8580             	4.9728             	4.0720             	0.5740             	60.0100            	0.0000             	0.0000             	0.0000             
44                 	2021-02-08 20:28:00	213.7000           	23.2300            	2.8630             	4.9643             	4.0580             	0.5760             	59.9900            	0.0000             	0.0000             	0.0000             
45                 	2021-02-08 20:28:01	213.7000           	23.2700            	2.8630             	4.9728             	4.0685             	0.5750             	59.9800            	0.0000             	0.0000             	0.0000             
46                 	2021-02-08 20:28:02	213.6000           	23.2800            	2.8680             	4.9726             	4.0649             	0.5760             	59.9900            	0.0000             	0.0000             	0.0000             
47                 	2021-02-08 20:28:03	213.7000           	23.3100            	2.8680             	4.9813             	4.0755             	0.5750             	59.9900            	0.0000             	0.0000             	0.0000             
48                 	2021-02-08 20:28:04	213.7000           	23.3300            	2.8670             	4.9856             	4.0825             	0.5740             	59.9900            	0.0000             	0.0000             	0.0000             
49                 	2021-02-08 20:28:05	213.7000           	23.3500            	2.8750             	4.9899             	4.0825             	0.5750             	59.9900            	0.0000             	0.0000             	0.0000             
50                 	2021-02-08 20:28:07	213.8000           	23.3700            	2.8720             	4.9965             	4.0914             	0.5740             	59.9900            	0.0000             	0.0000             	0.0000             
51                 	2021-02-08 20:28:08	213.8000           	23.3100            	2.8690             	4.9837             	4.0774             	0.5750             	59.9900            	0.0000             	0.0000             	0.0000             
52                 	2021-02-08 20:28:09	213.8000           	23.2800            	2.8700             	4.9773             	4.0687             	0.5760             	60.0100            	0.0000             	0.0000             	0.0000             
53                 	2021-02-08 20:28:10	213.8000           	23.3100            	2.8740             	4.9837             	4.0739             	0.5760             	59.9900            	0.0000             	0.0000             	0.0000             
54                 	2021-02-08 20:28:11	213.8000           	23.3200            	2.8730             	4.9858             	4.0757             	0.5760             	59.9900            	0.0000             	0.0000             	0.0000             
55                 	2021-02-08 20:28:12	213.8000           	23.3200            	2.8730             	4.9858             	4.0757             	0.5760             	59.9900            	0.0000             	0.0000             	0.0000             
56                 	2021-02-08 20:28:13	213.7000           	23.4000            	2.8730             	5.0006             	4.0948             	0.5740             	59.9900            	0.0000             	0.0000             	0.0000             
57                 	2021-02-08 20:28:14	213.6000           	23.3300            	2.8780             	4.9833             	4.0771             	0.5750             	59.9900            	0.0000             	0.0000             	0.0000             
58                 	2021-02-08 20:28:16	213.6000           	22.3600            	2.7480             	4.7761             	3.9076             	0.5750             	59.9900            	0.0000             	0.0000             	0.0000             
59                 	2021-02-08 20:28:17	213.5000           	22.5800            	2.7800             	4.8208             	3.9408             	0.5760             	59.9900            	0.0000             	0.0000             	0.0000             
60                 	2021-02-08 20:28:18	213.5000           	23.2700            	2.8670             	4.9681             	4.0612             	0.5760             	60.0000            	0.0000             	0.0000             	0.0000             
61                 	2021-02-08 20:28:19	213.6000           	23.2500            	2.8720             	4.9662             	4.0526             	0.5780             	59.9900            	0.0000             	0.0000             	0.0000             
62                 	2021-02-08 20:28:20	213.6000           	23.3500            	2.8790             	4.9876             	4.0736             	0.5770             	59.9900            	0.0000             	0.0000             	0.0000             
63                 	2021-02-08 20:28:21	213.6000           	23.3300            	2.8770             	4.9833             	4.0701             	0.5770             	60.0000            	0.0000             	0.0000             	0.0000             
64                 	2021-02-08 20:28:22	213.6000           	23.2900            	2.8730             	4.9747             	4.0631             	0.5770             	60.0000            	0.0000             	0.0000             	0.0000             
65                 	2021-02-08 20:28:24	213.8000           	23.3000            	2.8730             	4.9815             	4.0722             	0.5760             	60.0000            	0.0000             	0.0000             	0.0000             
66                 	2021-02-08 20:28:25	213.9000           	23.3400            	2.8810             	4.9924             	4.0811             	0.5760             	60.0000            	0.0000             	0.0000             	0.0000             
67                 	2021-02-08 20:28:26	214.0000           	23.3300            	2.8820             	4.9926             	4.0777             	0.5770             	60.0000            	0.0000             	0.0000             	0.0000             
68                 	2021-02-08 20:28:27	213.9000           	23.3000            	2.8790             	4.9839             	4.0705             	0.5770             	60.0100            	0.0000             	0.0000             	0.0000             
69                 	2021-02-08 20:28:28	214.0000           	23.4200            	2.8890             	5.0119             	4.0970             	0.5760             	60.0100            	0.0000             	0.0000             	0.0000             
70                 	2021-02-08 20:28:29	213.9000           	23.3300            	2.8790             	4.9903             	4.0793             	0.5760             	60.0100            	0.0000             	0.0000             	0.0000             
71                 	2021-02-08 20:28:31	213.9000           	23.3100            	2.8850             	4.9860             	4.0688             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
72                 	2021-02-08 20:28:32	213.9000           	23.3600            	2.8800             	4.9967             	4.0846             	0.5760             	60.0100            	0.0000             	0.0000             	0.0000             
73                 	2021-02-08 20:28:33	213.9000           	23.3700            	2.8840             	4.9988             	4.0863             	0.5760             	60.0400            	0.0000             	0.0000             	0.0000             
74                 	2021-02-08 20:28:34	214.0000           	23.2100            	2.8800             	4.9669             	4.0497             	0.5790             	60.0100            	0.0000             	0.0000             	0.0000             
75                 	2021-02-08 20:28:35	213.8000           	23.2000            	2.8830             	4.9602             	4.0371             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
76                 	2021-02-08 20:28:36	213.9000           	23.1500            	2.8810             	4.9518             	4.0303             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
77                 	2021-02-08 20:28:37	213.9000           	23.1600            	2.8750             	4.9539             	4.0355             	0.5800             	60.0200            	0.0000             	0.0000             	0.0000             
78                 	2021-02-08 20:28:39	213.8000           	22.9100            	2.8770             	4.8982             	3.9655             	0.5870             	60.0100            	0.0000             	0.0000             	0.0000             
79                 	2021-02-08 20:28:40	213.8000           	23.1600            	2.8780             	4.9516             	4.0337             	0.5800             	60.0100            	0.0000             	0.0000             	0.0000             
80                 	2021-02-08 20:28:41	213.7000           	23.2400            	2.8850             	4.9664             	4.0457             	0.5800             	59.9900            	0.0000             	0.0000             	0.0000             
81                 	2021-02-08 20:28:42	213.7000           	23.1400            	2.8810             	4.9450             	4.0212             	0.5820             	60.0200            	0.0000             	0.0000             	0.0000             
82                 	2021-02-08 20:28:43	213.8000           	23.2100            	2.8790             	4.9623             	4.0424             	0.5800             	60.0100            	0.0000             	0.0000             	0.0000             
83                 	2021-02-08 20:28:44	213.6000           	23.2400            	2.8810             	4.9641             	4.0438             	0.5800             	60.0100            	0.0000             	0.0000             	0.0000             
84                 	2021-02-08 20:28:45	213.6000           	23.1900            	2.8800             	4.9534             	4.0316             	0.5810             	60.0100            	0.0000             	0.0000             	0.0000             
85                 	2021-02-08 20:28:47	214.0000           	23.2500            	2.8850             	4.9755             	4.0567             	0.5790             	60.0100            	0.0000             	0.0000             	0.0000             
86                 	2021-02-08 20:28:48	213.9000           	23.1800            	2.8820             	4.9582             	4.0355             	0.5810             	60.0100            	0.0000             	0.0000             	0.0000             
87                 	2021-02-08 20:28:49	213.8000           	23.2200            	2.8880             	4.9644             	4.0406             	0.5810             	60.0100            	0.0000             	0.0000             	0.0000             
88                 	2021-02-08 20:28:50	213.8000           	23.1900            	2.8820             	4.9580             	4.0354             	0.5810             	60.0100            	0.0000             	0.0000             	0.0000             
89                 	2021-02-08 20:28:51	213.8000           	23.2100            	2.8880             	4.9623             	4.0388             	0.5810             	60.0000            	0.0000             	0.0000             	0.0000             
90                 	2021-02-08 20:28:52	214.0000           	23.1600            	2.8830             	4.9562             	4.0339             	0.5810             	60.0000            	0.0000             	0.0000             	0.0000             
91                 	2021-02-08 20:28:54	214.0000           	23.2900            	2.8820             	4.9841             	4.0672             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
92                 	2021-02-08 20:28:55	214.0000           	16.4900            	2.0040             	3.5289             	2.9068             	0.5670             	60.0100            	0.0000             	0.0000             	0.0000             
93                 	2021-02-08 20:28:56	214.0000           	15.6300            	1.8910             	3.3448             	2.7598             	0.5650             	60.0000            	0.0000             	0.0000             	0.0000             
94                 	2021-02-08 20:28:57	214.1000           	15.6700            	1.8980             	3.3549             	2.7681             	0.5650             	60.0000            	0.0000             	0.0000             	0.0000             
95                 	2021-02-08 20:28:58	213.9000           	15.6100            	1.8870             	3.3390             	2.7550             	0.5650             	60.0100            	0.0000             	0.0000             	0.0000             
96                 	2021-02-08 20:28:59	214.0000           	15.6000            	1.8870             	3.3384             	2.7545             	0.5650             	60.0100            	0.0000             	0.0000             	0.0000             
97                 	2021-02-08 20:29:01	213.9000           	15.2800            	1.8390             	3.2684             	2.7034             	0.5620             	60.0000            	0.0000             	0.0000             	0.0000             
98                 	2021-02-08 20:29:02	213.9000           	14.7000            	1.7600             	3.1443             	2.6072             	0.5590             	60.0200            	0.0000             	0.0000             	0.0000             
99                 	2021-02-08 20:29:03	213.9000           	14.6800            	1.7570             	3.1401             	2.6036             	0.5590             	60.0000            	0.0000             	0.0000             	0.0000             
100                	2021-02-08 20:29:04	213.9000           	22.2600            	2.7450             	4.7614             	3.8922             	0.5760             	59.9900            	0.0000             	0.0000             	0.0000             
101                	2021-02-08 20:29:05	213.9000           	23.1500            	2.8610             	4.9518             	4.0443             	0.5770             	59.9900            	0.0000             	0.0000             	0.0000             
102                	2021-02-08 20:29:06	214.0000           	23.1400            	2.8650             	4.9520             	4.0410             	0.5780             	59.9900            	0.0000             	0.0000             	0.0000             
103                	2021-02-08 20:29:07	214.1000           	23.1700            	2.8660             	4.9607             	4.0516             	0.5770             	59.9900            	0.0000             	0.0000             	0.0000             
104                	2021-02-08 20:29:08	214.1000           	23.2300            	2.8750             	4.9735             	4.0621             	0.5770             	59.9800            	0.0000             	0.0000             	0.0000             
105                	2021-02-08 20:29:09	214.2000           	23.2600            	2.8760             	4.9823             	4.0693             	0.5770             	59.9900            	0.0000             	0.0000             	0.0000             
106                	2021-02-08 20:29:10	214.3000           	23.2000            	2.8730             	4.9718             	4.0607             	0.5770             	60.0100            	0.0000             	0.0000             	0.0000             
107                	2021-02-08 20:29:12	214.2000           	23.1600            	2.8750             	4.9609             	4.0447             	0.5790             	60.0000            	0.0000             	0.0000             	0.0000             
108                	2021-02-08 20:29:13	214.2000           	23.2100            	2.8740             	4.9716             	4.0605             	0.5770             	59.9900            	0.0000             	0.0000             	0.0000             
109                	2021-02-08 20:29:14	214.3000           	23.1000            	2.8720             	4.9503             	4.0361             	0.5790             	59.9900            	0.0000             	0.0000             	0.0000             
110                	2021-02-08 20:29:15	214.2000           	23.1700            	2.8770             	4.9630             	4.0465             	0.5790             	59.9900            	0.0000             	0.0000             	0.0000             
111                	2021-02-08 20:29:16	214.1000           	22.2500            	2.7520             	4.7637             	3.8907             	0.5770             	59.9900            	0.0000             	0.0000             	0.0000             
112                	2021-02-08 20:29:17	213.9000           	23.1900            	2.8720             	4.9603             	4.0478             	0.5780             	60.0000            	0.0000             	0.0000             	0.0000             
113                	2021-02-08 20:29:18	214.0000           	23.1800            	2.8770             	4.9605             	4.0444             	0.5790             	60.0000            	0.0000             	0.0000             	0.0000             
114                	2021-02-08 20:29:20	213.9000           	23.2300            	2.8760             	4.9689             	4.0548             	0.5780             	59.9900            	0.0000             	0.0000             	0.0000             
115                	2021-02-08 20:29:21	214.0000           	23.2400            	2.8780             	4.9734             	4.0584             	0.5780             	59.9900            	0.0000             	0.0000             	0.0000             
116                	2021-02-08 20:29:22	213.9000           	23.2200            	2.8820             	4.9668             	4.0495             	0.5790             	59.9900            	0.0000             	0.0000             	0.0000             
117                	2021-02-08 20:29:23	213.9000           	23.2100            	2.8760             	4.9646             	4.0478             	0.5790             	59.9900            	0.0000             	0.0000             	0.0000             
118                	2021-02-08 20:29:24	213.9000           	23.2300            	2.8810             	4.9689             	4.0513             	0.5790             	59.9900            	0.0000             	0.0000             	0.0000             
119                	2021-02-08 20:29:25	213.9000           	23.3200            	2.8830             	4.9881             	4.0740             	0.5770             	59.9900            	0.0000             	0.0000             	0.0000             
120                	2021-02-08 20:29:26	214.0000           	23.2900            	2.8810             	4.9841             	4.0707             	0.5770             	60.0000            	0.0000             	0.0000             	0.0000             
121                	2021-02-08 20:29:28	214.1000           	23.2500            	2.8820             	4.9778             	4.0621             	0.5780             	60.0000            	0.0000             	0.0000             	0.0000             
122                	2021-02-08 20:29:29	214.0000           	23.3100            	2.8820             	4.9883             	4.0742             	0.5770             	60.0000            	0.0000             	0.0000             	0.0000             
123                	2021-02-08 20:29:30	214.1000           	23.2600            	2.8810             	4.9800             	4.0638             	0.5780             	60.0000            	0.0000             	0.0000             	0.0000             
124                	2021-02-08 20:29:31	214.0000           	23.2600            	2.8820             	4.9776             	4.0619             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
125                	2021-02-08 20:29:32	214.0000           	23.2700            	2.8800             	4.9798             	4.0637             	0.5780             	60.0000            	0.0000             	0.0000             	0.0000             
126                	2021-02-08 20:29:33	214.1000           	23.3000            	2.8840             	4.9885             	4.0744             	0.5770             	60.0000            	0.0000             	0.0000             	0.0000             
127                	2021-02-08 20:29:34	214.2000           	23.3800            	2.8890             	5.0080             	4.0938             	0.5760             	60.0000            	0.0000             	0.0000             	0.0000             
128                	2021-02-08 20:29:35	214.2000           	23.3200            	2.8850             	4.9951             	4.0798             	0.5770             	60.0100            	0.0000             	0.0000             	0.0000             
129                	2021-02-08 20:29:36	214.1000           	23.3900            	2.8860             	5.0078             	4.0936             	0.5760             	60.0100            	0.0000             	0.0000             	0.0000             
130                	2021-02-08 20:29:37	214.3000           	23.4100            	2.8840             	5.0168             	4.1080             	0.5740             	60.0100            	0.0000             	0.0000             	0.0000             
131                	2021-02-08 20:29:39	214.3000           	23.3800            	2.8840             	5.0103             	4.0992             	0.5750             	60.0200            	0.0000             	0.0000             	0.0000             
132                	2021-02-08 20:29:40	214.4000           	23.3900            	2.8840             	5.0148             	4.1064             	0.5740             	60.0200            	0.0000             	0.0000             	0.0000             
133                	2021-02-08 20:29:41	214.5000           	23.4400            	2.8890             	5.0279             	4.1171             	0.5740             	60.0200            	0.0000             	0.0000             	0.0000             
134                	2021-02-08 20:29:42	214.5000           	23.3700            	2.8820             	5.0129             	4.1048             	0.5740             	60.0100            	0.0000             	0.0000             	0.0000             
135                	2021-02-08 20:29:43	214.4000           	23.4200            	2.8850             	5.0212             	4.1117             	0.5740             	60.0200            	0.0000             	0.0000             	0.0000             
136                	2021-02-08 20:29:44	214.4000           	23.3800            	2.8860             	5.0127             	4.1011             	0.5750             	60.0100            	0.0000             	0.0000             	0.0000             
137                	2021-02-08 20:29:45	214.5000           	23.3500            	2.8850             	5.0086             	4.0943             	0.5760             	60.0100            	0.0000             	0.0000             	0.0000             
138                	2021-02-08 20:29:46	214.5000           	23.4300            	2.8870             	5.0257             	4.1153             	0.5740             	60.0100            	0.0000             	0.0000             	0.0000             
139                	2021-02-08 20:29:47	214.4000           	23.3900            	2.8880             	5.0148             	4.1029             	0.5750             	60.0000            	0.0000             	0.0000             	0.0000             
140                	2021-02-08 20:29:48	214.4000           	23.4000            	2.8800             	5.0170             	4.1082             	0.5740             	60.0000            	0.0000             	0.0000             	0.0000             
141                	2021-02-08 20:29:50	214.4000           	23.4600            	2.8910             	5.0298             	4.1187             	0.5740             	60.0200            	0.0000             	0.0000             	0.0000             
142                	2021-02-08 20:29:51	214.4000           	23.4600            	2.8890             	5.0298             	4.1187             	0.5740             	60.0000            	0.0000             	0.0000             	0.0000             
143                	2021-02-08 20:29:52	214.4000           	23.4500            	2.8890             	5.0277             	4.1169             	0.5740             	60.0000            	0.0000             	0.0000             	0.0000             
144                	2021-02-08 20:29:53	214.3000           	23.4600            	2.8890             	5.0275             	4.1168             	0.5740             	60.0000            	0.0000             	0.0000             	0.0000             
145                	2021-02-08 20:29:54	214.4000           	23.4600            	2.8920             	5.0298             	4.1187             	0.5740             	60.0000            	0.0000             	0.0000             	0.0000             
146                	2021-02-08 20:29:55	214.4000           	23.4300            	2.8860             	5.0234             	4.1134             	0.5740             	60.0000            	0.0000             	0.0000             	0.0000             
147                	2021-02-08 20:29:56	214.5000           	23.4800            	2.8930             	5.0365             	4.1241             	0.5740             	60.0100            	0.0000             	0.0000             	0.0000             
148                	2021-02-08 20:29:57	214.4000           	23.5200            	2.8910             	5.0427             	4.1328             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
149                	2021-02-08 20:29:59	214.4000           	23.5100            	2.8860             	5.0405             	4.1345             	0.5720             	60.0100            	0.0000             	0.0000             	0.0000             
150                	2021-02-08 20:30:00	214.5000           	23.5000            	2.8910             	5.0408             	4.1312             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
151                	2021-02-08 20:30:01	214.5000           	23.4100            	2.8880             	5.0214             	4.1083             	0.5750             	60.0100            	0.0000             	0.0000             	0.0000             
152                	2021-02-08 20:30:02	214.5000           	23.5100            	2.8900             	5.0429             	4.1329             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
153                	2021-02-08 20:30:03	214.6000           	23.5400            	2.8930             	5.0517             	4.1437             	0.5720             	60.0200            	0.0000             	0.0000             	0.0000             
154                	2021-02-08 20:30:04	214.5000           	23.5300            	2.8910             	5.0472             	4.1400             	0.5720             	60.0200            	0.0000             	0.0000             	0.0000             
155                	2021-02-08 20:30:05	214.6000           	20.3400            	2.4620             	4.3650             	3.6075             	0.5630             	60.0300            	0.0000             	0.0000             	0.0000             
156                	2021-02-08 20:30:07	214.7000           	16.5500            	1.9950             	3.5533             	2.9415             	0.5610             	60.0300            	0.0000             	0.0000             	0.0000             
157                	2021-02-08 20:30:08	214.6000           	15.8500            	1.9000             	3.4014             	2.8226             	0.5580             	60.0300            	0.0000             	0.0000             	0.0000             
158                	2021-02-08 20:30:09	214.6000           	15.8100            	1.9000             	3.3928             	2.8132             	0.5590             	60.0400            	0.0000             	0.0000             	0.0000             
159                	2021-02-08 20:30:10	214.6000           	15.8100            	1.9010             	3.3928             	2.8109             	0.5600             	60.0300            	0.0000             	0.0000             	0.0000             
160                	2021-02-08 20:30:11	214.6000           	15.7300            	1.8910             	3.3757             	2.7990             	0.5590             	60.0200            	0.0000             	0.0000             	0.0000             
161                	2021-02-08 20:30:12	214.6000           	15.7400            	1.8920             	3.3778             	2.7985             	0.5600             	60.0200            	0.0000             	0.0000             	0.0000             
162                	2021-02-08 20:30:13	214.7000           	14.7600            	1.7620             	3.1690             	2.6361             	0.5550             	60.0200            	0.0000             	0.0000             	0.0000             
163                	2021-02-08 20:30:15	214.6000           	14.9500            	1.7890             	3.2083             	2.6645             	0.5570             	60.0200            	0.0000             	0.0000             	0.0000             
164                	2021-02-08 20:30:16	214.6000           	21.4500            	2.6390             	4.6032             	3.7726             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
165                	2021-02-08 20:30:17	214.5000           	23.2900            	2.8670             	4.9957             	4.0943             	0.5730             	60.0300            	0.0000             	0.0000             	0.0000             
166                	2021-02-08 20:30:18	214.5000           	23.3200            	2.8750             	5.0021             	4.0960             	0.5740             	60.0300            	0.0000             	0.0000             	0.0000             
167                	2021-02-08 20:30:19	214.5000           	23.4100            	2.8790             	5.0214             	4.1154             	0.5730             	60.0300            	0.0000             	0.0000             	0.0000             
168                	2021-02-08 20:30:20	214.5000           	23.2100            	2.8750             	4.9785             	4.0662             	0.5770             	60.0200            	0.0000             	0.0000             	0.0000             
169                	2021-02-08 20:30:21	214.4000           	23.3300            	2.8810             	5.0020             	4.0924             	0.5750             	60.0200            	0.0000             	0.0000             	0.0000             
170                	2021-02-08 20:30:22	214.4000           	23.4000            	2.8830             	5.0170             	4.1082             	0.5740             	60.0200            	0.0000             	0.0000             	0.0000             
171                	2021-02-08 20:30:24	214.4000           	23.4400            	2.8790             	5.0255             	4.1222             	0.5720             	60.0200            	0.0000             	0.0000             	0.0000             
172                	2021-02-08 20:30:25	214.4000           	23.4300            	2.8800             	5.0234             	4.1169             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
173                	2021-02-08 20:30:26	214.5000           	23.4200            	2.8820             	5.0236             	4.1171             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
174                	2021-02-08 20:30:27	214.4000           	23.5000            	2.8910             	5.0384             	4.1292             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
175                	2021-02-08 20:30:28	214.4000           	23.3900            	2.8820             	5.0148             	4.1064             	0.5740             	60.0100            	0.0000             	0.0000             	0.0000             
176                	2021-02-08 20:30:29	214.6000           	23.4700            	2.8850             	5.0367             	4.1313             	0.5720             	60.0100            	0.0000             	0.0000             	0.0000             
177                	2021-02-08 20:30:30	214.5000           	23.4200            	2.8840             	5.0236             	4.1171             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
178                	2021-02-08 20:30:32	214.5000           	23.0700            	2.8860             	4.9485             	4.0205             	0.5830             	60.0100            	0.0000             	0.0000             	0.0000             
179                	2021-02-08 20:30:33	214.6000           	23.3800            	2.8860             	5.0173             	4.1050             	0.5750             	60.0100            	0.0000             	0.0000             	0.0000             
