No.                	Time               	Voltage[ V ]       	Current[ mA ]      	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ $ ]          
24                 	2021-02-08 21:06:23	214.9000           	22.8400            	2.8870             	4.9083             	3.9737             	0.5870             	60.0200            	0.0000             	0.0000             	0.0000             
25                 	2021-02-08 21:06:24	215.0000           	22.9300            	2.8920             	4.9299             	3.9948             	0.5860             	60.0200            	0.0000             	0.0000             	0.0000             
26                 	2021-02-08 21:06:25	214.9000           	22.9600            	2.8900             	4.9341             	4.0017             	0.5850             	60.0100            	0.0000             	0.0000             	0.0000             
27                 	2021-02-08 21:06:26	214.9000           	22.9000            	2.8900             	4.9212             	3.9877             	0.5860             	60.0100            	0.0000             	0.0000             	0.0000             
28                 	2021-02-08 21:06:28	215.0000           	22.8800            	2.8920             	4.9192             	3.9825             	0.5870             	60.0200            	0.0000             	0.0000             	0.0000             
29                 	2021-02-08 21:06:29	214.8000           	22.9600            	2.8910             	4.9318             	3.9963             	0.5860             	60.0100            	0.0000             	0.0000             	0.0000             
30                 	2021-02-08 21:06:30	214.9000           	22.9900            	2.8950             	4.9406             	4.0070             	0.5850             	60.0100            	0.0000             	0.0000             	0.0000             
31                 	2021-02-08 21:06:31	214.9000           	22.9200            	2.8920             	4.9255             	3.9876             	0.5870             	60.0100            	0.0000             	0.0000             	0.0000             
32                 	2021-02-08 21:06:32	214.9000           	22.9300            	2.8990             	4.9277             	3.9858             	0.5880             	60.0200            	0.0000             	0.0000             	0.0000             
33                 	2021-02-08 21:06:33	215.0000           	22.8800            	2.8910             	4.9192             	3.9825             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
34                 	2021-02-08 21:06:34	214.9000           	22.8900            	2.8930             	4.9191             	3.9824             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
35                 	2021-02-08 21:06:36	215.0000           	22.8800            	2.8930             	4.9192             	3.9789             	0.5880             	60.0000            	0.0000             	0.0000             	0.0000             
36                 	2021-02-08 21:06:37	214.9000           	23.0000            	2.8950             	4.9427             	4.0087             	0.5850             	60.0000            	0.0000             	0.0000             	0.0000             
37                 	2021-02-08 21:06:38	215.0000           	22.9500            	2.8940             	4.9342             	3.9983             	0.5860             	60.0000            	0.0000             	0.0000             	0.0000             
38                 	2021-02-08 21:06:39	214.9000           	22.9900            	2.8950             	4.9406             	4.0070             	0.5850             	60.0000            	0.0000             	0.0000             	0.0000             
39                 	2021-02-08 21:06:40	214.8000           	22.9700            	2.8960             	4.9340             	3.9980             	0.5860             	60.0000            	0.0000             	0.0000             	0.0000             
40                 	2021-02-08 21:06:41	214.7000           	22.9100            	2.8930             	4.9188             	3.9786             	0.5880             	60.0000            	0.0000             	0.0000             	0.0000             
41                 	2021-02-08 21:06:42	214.7000           	23.0000            	2.8960             	4.9381             	4.0014             	0.5860             	60.0000            	0.0000             	0.0000             	0.0000             
42                 	2021-02-08 21:06:43	214.8000           	22.8600            	2.8860             	4.9103             	3.9753             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
43                 	2021-02-08 21:06:45	214.8000           	22.9400            	2.9000             	4.9275             	3.9857             	0.5880             	60.0000            	0.0000             	0.0000             	0.0000             
44                 	2021-02-08 21:06:46	214.9000           	22.9700            	2.8970             	4.9363             	3.9999             	0.5860             	60.0000            	0.0000             	0.0000             	0.0000             
45                 	2021-02-08 21:06:47	215.1000           	22.9100            	2.8970             	4.9279             	3.9896             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
46                 	2021-02-08 21:06:48	215.0000           	22.9900            	2.9020             	4.9428             	4.0052             	0.5860             	60.0000            	0.0000             	0.0000             	0.0000             
47                 	2021-02-08 21:06:49	214.9000           	22.9800            	2.9050             	4.9384             	3.9945             	0.5880             	60.0100            	0.0000             	0.0000             	0.0000             
48                 	2021-02-08 21:06:50	214.9000           	23.0400            	2.9060             	4.9513             	4.0121             	0.5860             	60.0100            	0.0000             	0.0000             	0.0000             
49                 	2021-02-08 21:06:51	215.0000           	22.9800            	2.8980             	4.9407             	4.0035             	0.5860             	60.0100            	0.0000             	0.0000             	0.0000             
50                 	2021-02-08 21:06:53	214.9000           	22.9300            	2.8980             	4.9277             	3.9894             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
51                 	2021-02-08 21:06:54	215.0000           	23.0300            	2.9030             	4.9515             	4.0122             	0.5860             	60.0200            	0.0000             	0.0000             	0.0000             
52                 	2021-02-08 21:06:55	214.8000           	23.0500            	2.8960             	4.9511             	4.0191             	0.5840             	60.0200            	0.0000             	0.0000             	0.0000             
53                 	2021-02-08 21:06:56	214.8000           	23.0600            	2.8960             	4.9533             	4.0208             	0.5840             	60.0200            	0.0000             	0.0000             	0.0000             
54                 	2021-02-08 21:06:57	214.7000           	23.0700            	2.8960             	4.9531             	4.0207             	0.5840             	60.0200            	0.0000             	0.0000             	0.0000             
55                 	2021-02-08 21:06:58	214.9000           	23.2600            	2.9000             	4.9986             	4.0719             	0.5800             	60.0200            	0.0000             	0.0000             	0.0000             
56                 	2021-02-08 21:06:59	214.8000           	23.2100            	2.8990             	4.9855             	4.0577             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
57                 	2021-02-08 21:07:00	214.9000           	23.2000            	2.9000             	4.9857             	4.0579             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
58                 	2021-02-08 21:07:01	214.9000           	23.2000            	2.9000             	4.9857             	4.0579             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
59                 	2021-02-08 21:07:02	214.9000           	23.3100            	2.9040             	5.0093             	4.0842             	0.5790             	60.0200            	0.0000             	0.0000             	0.0000             
60                 	2021-02-08 21:07:03	214.8000           	23.3700            	2.8990             	5.0199             	4.1000             	0.5770             	60.0200            	0.0000             	0.0000             	0.0000             
61                 	2021-02-08 21:07:05	214.7000           	23.2300            	2.9030             	4.9875             	4.0593             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
62                 	2021-02-08 21:07:06	214.8000           	23.1700            	2.9070             	4.9769             	4.0400             	0.5840             	60.0200            	0.0000             	0.0000             	0.0000             
63                 	2021-02-08 21:07:07	214.6000           	23.0900            	2.8960             	4.9551             	4.0223             	0.5840             	60.0100            	0.0000             	0.0000             	0.0000             
64                 	2021-02-08 21:07:08	214.6000           	23.1500            	2.8990             	4.9680             	4.0364             	0.5830             	60.0200            	0.0000             	0.0000             	0.0000             
65                 	2021-02-08 21:07:09	214.7000           	23.0200            	2.8980             	4.9424             	4.0049             	0.5860             	60.0100            	0.0000             	0.0000             	0.0000             
66                 	2021-02-08 21:07:10	214.6000           	22.9600            	2.9000             	4.9272             	3.9854             	0.5880             	60.0100            	0.0000             	0.0000             	0.0000             
67                 	2021-02-08 21:07:11	214.7000           	22.9300            	2.9010             	4.9231             	3.9821             	0.5880             	60.0100            	0.0000             	0.0000             	0.0000             
68                 	2021-02-08 21:07:12	214.7000           	22.0300            	2.7850             	4.7298             	3.8258             	0.5880             	60.0100            	0.0000             	0.0000             	0.0000             
69                 	2021-02-08 21:07:14	214.8000           	15.3500            	1.9090             	3.2972             	2.6906             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
70                 	2021-02-08 21:07:15	214.7000           	15.2700            	1.9000             	3.2785             	2.6730             	0.5790             	60.0100            	0.0000             	0.0000             	0.0000             
71                 	2021-02-08 21:07:16	214.7000           	20.9300            	2.6620             	4.4937             	3.6216             	0.5920             	60.0100            	0.0000             	0.0000             	0.0000             
72                 	2021-02-08 21:07:17	214.8000           	15.9400            	2.0000             	3.4239             	2.7818             	0.5830             	60.0200            	0.0000             	0.0000             	0.0000             
73                 	2021-02-08 21:07:18	214.7000           	15.2500            	1.8940             	3.2742             	2.6718             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
74                 	2021-02-08 21:07:19	214.8000           	14.4600            	1.7740             	3.1060             	2.5520             	0.5700             	60.0100            	0.0000             	0.0000             	0.0000             
75                 	2021-02-08 21:07:20	214.7000           	14.5200            	1.7730             	3.1174             	2.5657             	0.5680             	60.0100            	0.0000             	0.0000             	0.0000             
76                 	2021-02-08 21:07:21	214.6000           	14.4600            	1.7630             	3.1031             	2.5540             	0.5680             	60.0000            	0.0000             	0.0000             	0.0000             
77                 	2021-02-08 21:07:23	214.6000           	16.1900            	1.9840             	3.4744             	2.8547             	0.5700             	60.0000            	0.0000             	0.0000             	0.0000             
78                 	2021-02-08 21:07:24	214.5000           	22.8100            	2.8750             	4.8927             	3.9611             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
79                 	2021-02-08 21:07:25	214.6000           	22.8500            	2.8890             	4.9036             	3.9628             	0.5890             	60.0000            	0.0000             	0.0000             	0.0000             
80                 	2021-02-08 21:07:26	214.7000           	22.8500            	2.8860             	4.9059             	3.9682             	0.5880             	60.0000            	0.0000             	0.0000             	0.0000             
81                 	2021-02-08 21:07:27	214.6000           	22.8900            	2.8910             	4.9122             	3.9733             	0.5880             	60.0000            	0.0000             	0.0000             	0.0000             
82                 	2021-02-08 21:07:28	214.6000           	22.9200            	2.8910             	4.9186             	3.9821             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
83                 	2021-02-08 21:07:30	214.5000           	22.9200            	2.8880             	4.9163             	3.9802             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
84                 	2021-02-08 21:07:31	214.6000           	22.9600            	2.8890             	4.9272             	3.9926             	0.5860             	60.0000            	0.0000             	0.0000             	0.0000             
85                 	2021-02-08 21:07:32	214.7000           	22.9400            	2.8940             	4.9252             	3.9874             	0.5870             	59.9900            	0.0000             	0.0000             	0.0000             
86                 	2021-02-08 21:07:33	214.6000           	22.8800            	2.8890             	4.9100             	3.9715             	0.5880             	60.0000            	0.0000             	0.0000             	0.0000             
87                 	2021-02-08 21:07:34	214.7000           	22.9400            	2.8950             	4.9252             	3.9874             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
88                 	2021-02-08 21:07:36	214.7000           	22.9900            	2.8970             	4.9360             	3.9997             	0.5860             	60.0000            	0.0000             	0.0000             	0.0000             
89                 	2021-02-08 21:07:37	214.7000           	22.9600            	2.8960             	4.9295             	3.9909             	0.5870             	59.9800            	0.0000             	0.0000             	0.0000             
90                 	2021-02-08 21:07:38	214.7000           	22.9900            	2.8970             	4.9360             	3.9997             	0.5860             	60.0000            	0.0000             	0.0000             	0.0000             
91                 	2021-02-08 21:07:39	214.6000           	22.9600            	2.8940             	4.9272             	3.9890             	0.5870             	60.0000            	0.0000             	0.0000             	0.0000             
92                 	2021-02-08 21:07:40	214.5000           	23.1000            	2.8980             	4.9550             	4.0222             	0.5840             	60.0000            	0.0000             	0.0000             	0.0000             
93                 	2021-02-08 21:07:41	214.6000           	23.1300            	2.8970             	4.9637             	4.0329             	0.5830             	60.0200            	0.0000             	0.0000             	0.0000             
94                 	2021-02-08 21:07:43	214.5000           	23.1500            	2.8980             	4.9657             	4.0345             	0.5830             	60.0000            	0.0000             	0.0000             	0.0000             
95                 	2021-02-08 21:07:44	214.8000           	23.1800            	2.8960             	4.9791             	4.0525             	0.5810             	60.0000            	0.0000             	0.0000             	0.0000             
96                 	2021-02-08 21:07:45	214.9000           	23.1300            	2.9050             	4.9706             	4.0349             	0.5840             	60.0000            	0.0000             	0.0000             	0.0000             
97                 	2021-02-08 21:07:46	214.9000           	22.9400            	2.8910             	4.9298             	3.9947             	0.5860             	60.0100            	0.0000             	0.0000             	0.0000             
98                 	2021-02-08 21:07:47	214.9000           	23.0300            	2.8950             	4.9491             	4.0175             	0.5840             	60.0100            	0.0000             	0.0000             	0.0000             
99                 	2021-02-08 21:07:48	214.8000           	22.9600            	2.8980             	4.9318             	3.9927             	0.5870             	60.0100            	0.0000             	0.0000             	0.0000             
100                	2021-02-08 21:07:49	214.8000           	22.9700            	2.8970             	4.9340             	3.9980             	0.5860             	60.0100            	0.0000             	0.0000             	0.0000             
101                	2021-02-08 21:07:50	214.8000           	22.9800            	2.8970             	4.9361             	3.9998             	0.5860             	60.0100            	0.0000             	0.0000             	0.0000             
102                	2021-02-08 21:07:51	214.7000           	23.0600            	2.8980             	4.9510             	4.0154             	0.5850             	60.0200            	0.0000             	0.0000             	0.0000             
103                	2021-02-08 21:07:53	214.7000           	23.0300            	2.8950             	4.9445             	4.0102             	0.5850             	60.0100            	0.0000             	0.0000             	0.0000             
104                	2021-02-08 21:07:54	214.8000           	23.0600            	2.9040             	4.9533             	4.0173             	0.5850             	60.0200            	0.0000             	0.0000             	0.0000             
105                	2021-02-08 21:07:55	214.7000           	23.0600            	2.9020             	4.9510             	4.0154             	0.5850             	60.0200            	0.0000             	0.0000             	0.0000             
106                	2021-02-08 21:07:56	214.8000           	23.1400            	2.9040             	4.9705             	4.0348             	0.5840             	60.0200            	0.0000             	0.0000             	0.0000             
107                	2021-02-08 21:07:57	214.8000           	23.0600            	2.8970             	4.9533             	4.0208             	0.5840             	60.0100            	0.0000             	0.0000             	0.0000             
108                	2021-02-08 21:07:58	214.8000           	23.0700            	2.9000             	4.9554             	4.0190             	0.5850             	60.0200            	0.0000             	0.0000             	0.0000             
109                	2021-02-08 21:07:59	215.0000           	23.1700            	2.9100             	4.9816             	4.0474             	0.5830             	60.0200            	0.0000             	0.0000             	0.0000             
110                	2021-02-08 21:08:01	214.8000           	23.0300            	2.9000             	4.9468             	4.0085             	0.5860             	60.0200            	0.0000             	0.0000             	0.0000             
111                	2021-02-08 21:08:02	214.7000           	23.0600            	2.9040             	4.9510             	4.0118             	0.5860             	60.0300            	0.0000             	0.0000             	0.0000             
112                	2021-02-08 21:08:03	214.6000           	23.1800            	2.9110             	4.9744             	4.0380             	0.5840             	60.0300            	0.0000             	0.0000             	0.0000             
113                	2021-02-08 21:08:04	214.7000           	23.0900            	2.9000             	4.9574             	4.0242             	0.5840             	60.0300            	0.0000             	0.0000             	0.0000             
114                	2021-02-08 21:08:05	214.7000           	23.1200            	2.8990             	4.9639             	4.0330             	0.5830             	60.0300            	0.0000             	0.0000             	0.0000             
115                	2021-02-08 21:08:06	214.4000           	23.0900            	2.9010             	4.9505             	4.0150             	0.5850             	60.0300            	0.0000             	0.0000             	0.0000             
116                	2021-02-08 21:08:07	214.6000           	23.1000            	2.9020             	4.9573             	4.0205             	0.5850             	60.0300            	0.0000             	0.0000             	0.0000             
117                	2021-02-08 21:08:08	214.5000           	23.1300            	2.9040             	4.9614             	4.0238             	0.5850             	60.0300            	0.0000             	0.0000             	0.0000             
118                	2021-02-08 21:08:09	214.4000           	23.0700            	2.8970             	4.9462             	4.0115             	0.5850             	60.0300            	0.0000             	0.0000             	0.0000             
119                	2021-02-08 21:08:11	214.5000           	23.0600            	2.9000             	4.9464             	4.0081             	0.5860             	60.0400            	0.0000             	0.0000             	0.0000             
120                	2021-02-08 21:08:12	214.5000           	23.0600            	2.9050             	4.9464             	4.0045             	0.5870             	60.0300            	0.0000             	0.0000             	0.0000             
121                	2021-02-08 21:08:13	214.6000           	23.1100            	2.9020             	4.9594             	4.0258             	0.5840             	60.0300            	0.0000             	0.0000             	0.0000             
122                	2021-02-08 21:08:14	214.7000           	23.0900            	2.9020             	4.9574             	4.0206             	0.5850             	60.0300            	0.0000             	0.0000             	0.0000             
123                	2021-02-08 21:08:15	214.7000           	23.0700            	2.9050             	4.9531             	4.0136             	0.5860             	60.0200            	0.0000             	0.0000             	0.0000             
124                	2021-02-08 21:08:16	214.7000           	22.0600            	2.7840             	4.7363             	3.8344             	0.5870             	60.0200            	0.0000             	0.0000             	0.0000             
125                	2021-02-08 21:08:18	214.7000           	23.1000            	2.9020             	4.9596             	4.0224             	0.5850             	60.0200            	0.0000             	0.0000             	0.0000             
126                	2021-02-08 21:08:19	214.7000           	23.1700            	2.9020             	4.9746             	4.0417             	0.5830             	60.0200            	0.0000             	0.0000             	0.0000             
127                	2021-02-08 21:08:20	214.8000           	23.2000            	2.9060             	4.9834             	4.0488             	0.5830             	60.0200            	0.0000             	0.0000             	0.0000             
128                	2021-02-08 21:08:21	214.8000           	23.1400            	2.9120             	4.9705             	4.0312             	0.5850             	60.0300            	0.0000             	0.0000             	0.0000             
129                	2021-02-08 21:08:22	214.9000           	23.0800            	2.9080             	4.9599             	4.0191             	0.5860             	60.0300            	0.0000             	0.0000             	0.0000             
130                	2021-02-08 21:08:23	214.6000           	23.0900            	2.8980             	4.9551             	4.0223             	0.5840             	60.0400            	0.0000             	0.0000             	0.0000             
131                	2021-02-08 21:08:25	214.6000           	16.2500            	2.0250             	3.4872             	2.8408             	0.5800             	60.0400            	0.0000             	0.0000             	0.0000             
132                	2021-02-08 21:08:26	214.5000           	15.4300            	1.9100             	3.3097             	2.7032             	0.5770             	60.0200            	0.0000             	0.0000             	0.0000             
133                	2021-02-08 21:08:27	214.4000           	15.4200            	1.9020             	3.3060             	2.7049             	0.5750             	60.0300            	0.0000             	0.0000             	0.0000             
134                	2021-02-08 21:08:28	214.6000           	15.4000            	1.9000             	3.3048             	2.7062             	0.5740             	60.0200            	0.0000             	0.0000             	0.0000             
135                	2021-02-08 21:08:29	214.6000           	15.3600            	1.9000             	3.2963             	2.6945             	0.5760             	60.0200            	0.0000             	0.0000             	0.0000             
136                	2021-02-08 21:08:30	214.6000           	15.3700            	1.9060             	3.2984             	2.6940             	0.5770             	60.0200            	0.0000             	0.0000             	0.0000             
137                	2021-02-08 21:08:31	214.5000           	14.4800            	1.7720             	3.1060             	2.5520             	0.5700             	60.0200            	0.0000             	0.0000             	0.0000             
138                	2021-02-08 21:08:33	214.6000           	14.4700            	1.7690             	3.1053             	2.5536             	0.5690             	60.0200            	0.0000             	0.0000             	0.0000             
139                	2021-02-08 21:08:34	214.5000           	14.7000            	1.8010             	3.1532             	2.5908             	0.5700             	60.0100            	0.0000             	0.0000             	0.0000             
140                	2021-02-08 21:08:35	214.5000           	22.7800            	2.8720             	4.8863             	3.9559             	0.5870             	60.0200            	0.0000             	0.0000             	0.0000             
141                	2021-02-08 21:08:36	214.5000           	22.9200            	2.8880             	4.9163             	3.9802             	0.5870             	60.0200            	0.0000             	0.0000             	0.0000             
142                	2021-02-08 21:08:37	214.5000           	22.9100            	2.8850             	4.9142             	3.9820             	0.5860             	60.0100            	0.0000             	0.0000             	0.0000             
143                	2021-02-08 21:08:38	214.6000           	22.9300            	2.8890             	4.9208             	3.9838             	0.5870             	60.0200            	0.0000             	0.0000             	0.0000             
144                	2021-02-08 21:08:40	214.5000           	22.9200            	2.8880             	4.9163             	3.9802             	0.5870             	60.0200            	0.0000             	0.0000             	0.0000             
145                	2021-02-08 21:08:41	214.5000           	22.9600            	2.8860             	4.9249             	3.9943             	0.5850             	60.0100            	0.0000             	0.0000             	0.0000             
146                	2021-02-08 21:08:42	214.5000           	23.0000            	2.8900             	4.9335             	4.0012             	0.5850             	60.0100            	0.0000             	0.0000             	0.0000             
147                	2021-02-08 21:08:43	214.4000           	22.9700            	2.8920             	4.9248             	3.9906             	0.5860             	60.0100            	0.0000             	0.0000             	0.0000             
148                	2021-02-08 21:08:44	214.5000           	22.9700            	2.8950             	4.9271             	3.9889             	0.5870             	60.0200            	0.0000             	0.0000             	0.0000             
149                	2021-02-08 21:08:45	214.5000           	22.9100            	2.8920             	4.9142             	3.9749             	0.5880             	60.0400            	0.0000             	0.0000             	0.0000             
150                	2021-02-08 21:08:46	214.5000           	23.0200            	2.8950             	4.9378             	4.0011             	0.5860             	60.0200            	0.0000             	0.0000             	0.0000             
151                	2021-02-08 21:08:48	214.6000           	23.0400            	2.9010             	4.9444             	4.0065             	0.5860             	60.0200            	0.0000             	0.0000             	0.0000             
152                	2021-02-08 21:08:49	214.6000           	23.0500            	2.9030             	4.9465             	4.0082             	0.5860             	60.0200            	0.0000             	0.0000             	0.0000             
153                	2021-02-08 21:08:50	214.6000           	23.0000            	2.9010             	4.9358             	3.9960             	0.5870             	60.0200            	0.0000             	0.0000             	0.0000             
154                	2021-02-08 21:08:51	214.7000           	22.9800            	2.9020             	4.9338             	3.9908             	0.5880             	60.0200            	0.0000             	0.0000             	0.0000             
155                	2021-02-08 21:08:52	214.7000           	22.9500            	2.8980             	4.9274             	3.9891             	0.5870             	60.0100            	0.0000             	0.0000             	0.0000             
156                	2021-02-08 21:08:53	214.7000           	22.9500            	2.8990             	4.9274             	3.9856             	0.5880             	60.0100            	0.0000             	0.0000             	0.0000             
157                	2021-02-08 21:08:54	214.8000           	22.9100            	2.9000             	4.9211             	3.9769             	0.5890             	60.0100            	0.0000             	0.0000             	0.0000             
158                	2021-02-08 21:08:55	214.7000           	22.8700            	2.8970             	4.9102             	3.9681             	0.5890             	60.0100            	0.0000             	0.0000             	0.0000             
159                	2021-02-08 21:08:57	214.8000           	22.8200            	2.9000             	4.9017             	3.9541             	0.5910             	60.0100            	0.0000             	0.0000             	0.0000             
160                	2021-02-08 21:08:58	214.7000           	22.8200            	2.9030             	4.8995             	3.9487             	0.5920             	59.9800            	0.0000             	0.0000             	0.0000             
161                	2021-02-08 21:08:59	214.8000           	22.7900            	2.9000             	4.8953             	3.9453             	0.5920             	60.0000            	0.0000             	0.0000             	0.0000             
162                	2021-02-08 21:09:00	214.9000           	22.8300            	2.9020             	4.9062             	3.9577             	0.5910             	60.0000            	0.0000             	0.0000             	0.0000             
163                	2021-02-08 21:09:01	214.9000           	22.8700            	2.8990             	4.9148             	3.9718             	0.5890             	60.0000            	0.0000             	0.0000             	0.0000             
164                	2021-02-08 21:09:02	214.8000           	22.9100            	2.9070             	4.9211             	3.9733             	0.5900             	60.0100            	0.0000             	0.0000             	0.0000             
165                	2021-02-08 21:09:04	214.7000           	22.8400            	2.9000             	4.9037             	3.9557             	0.5910             	60.0000            	0.0000             	0.0000             	0.0000             
166                	2021-02-08 21:09:05	214.7000           	22.8800            	2.9050             	4.9123             	3.9662             	0.5900             	60.0100            	0.0000             	0.0000             	0.0000             
167                	2021-02-08 21:09:06	214.6000           	22.8300            	2.9010             	4.8993             	3.9521             	0.5910             	60.0100            	0.0000             	0.0000             	0.0000             
168                	2021-02-08 21:09:07	214.6000           	22.8500            	2.8990             	4.9036             	3.9556             	0.5910             	60.0100            	0.0000             	0.0000             	0.0000             
169                	2021-02-08 21:09:08	214.6000           	22.8700            	2.9040             	4.9079             	3.9591             	0.5910             	60.0100            	0.0000             	0.0000             	0.0000             
170                	2021-02-08 21:09:09	214.5000           	22.9300            	2.9020             	4.9185             	3.9748             	0.5890             	60.0100            	0.0000             	0.0000             	0.0000             
171                	2021-02-08 21:09:10	214.6000           	22.8900            	2.8990             	4.9122             	3.9697             	0.5890             	60.0000            	0.0000             	0.0000             	0.0000             
172                	2021-02-08 21:09:11	214.6000           	22.8700            	2.9000             	4.9079             	3.9627             	0.5900             	60.0000            	0.0000             	0.0000             	0.0000             
173                	2021-02-08 21:09:13	214.6000           	22.8600            	2.9030             	4.9058             	3.9573             	0.5910             	60.0000            	0.0000             	0.0000             	0.0000             
174                	2021-02-08 21:09:14	214.5000           	22.8400            	2.9030             	4.8992             	3.9484             	0.5920             	60.0000            	0.0000             	0.0000             	0.0000             
175                	2021-02-08 21:09:15	214.6000           	22.8700            	2.9070             	4.9079             	3.9555             	0.5920             	60.0000            	0.0000             	0.0000             	0.0000             
176                	2021-02-08 21:09:16	214.6000           	21.7600            	2.7740             	4.6697             	3.7601             	0.5930             	60.0000            	0.0000             	0.0000             	0.0000             
177                	2021-02-08 21:09:17	214.6000           	22.8000            	2.9000             	4.8929             	3.9434             	0.5920             	60.0000            	0.0000             	0.0000             	0.0000             
178                	2021-02-08 21:09:18	214.5000           	22.8200            	2.8990             	4.8949             	3.9486             	0.5910             	60.0000            	0.0000             	0.0000             	0.0000             
179                	2021-02-08 21:09:20	214.6000           	22.8600            	2.9050             	4.9058             	3.9573             	0.5910             	60.0000            	0.0000             	0.0000             	0.0000             
