No.                	Time               	Voltage[ V ]       	Current[ mA ]      	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ $ ]          
29                 	2021-02-08 19:48:36	214.6000           	25.0100            	3.0750             	5.3671             	4.4024             	0.5720             	59.9900            	0.0000             	0.0000             	0.0000             
30                 	2021-02-08 19:48:37	214.5000           	25.0100            	3.0740             	5.3646             	4.4004             	0.5720             	59.9900            	0.0000             	0.0000             	0.0000             
31                 	2021-02-08 19:48:38	214.2000           	24.9400            	3.0730             	5.3421             	4.3707             	0.5750             	59.9900            	0.0000             	0.0000             	0.0000             
32                 	2021-02-08 19:48:39	214.4000           	24.9800            	3.0740             	5.3557             	4.3893             	0.5730             	59.9900            	0.0000             	0.0000             	0.0000             
33                 	2021-02-08 19:48:40	214.4000           	25.0300            	3.0740             	5.3664             	4.4018             	0.5720             	59.9900            	0.0000             	0.0000             	0.0000             
34                 	2021-02-08 19:48:41	214.4000           	24.9800            	3.0770             	5.3557             	4.3856             	0.5740             	59.9900            	0.0000             	0.0000             	0.0000             
35                 	2021-02-08 19:48:42	214.5000           	25.0000            	3.0740             	5.3625             	4.3949             	0.5730             	59.9900            	0.0000             	0.0000             	0.0000             
36                 	2021-02-08 19:48:44	214.5000           	25.0500            	3.0830             	5.3732             	4.4037             	0.5730             	59.9900            	0.0000             	0.0000             	0.0000             
37                 	2021-02-08 19:48:45	214.5000           	25.0300            	3.0760             	5.3689             	4.4039             	0.5720             	59.9800            	0.0000             	0.0000             	0.0000             
38                 	2021-02-08 19:48:46	214.5000           	25.1000            	3.0820             	5.3840             	4.4162             	0.5720             	59.9800            	0.0000             	0.0000             	0.0000             
39                 	2021-02-08 19:48:47	214.6000           	25.0200            	3.0860             	5.3693             	4.3967             	0.5740             	59.9800            	0.0000             	0.0000             	0.0000             
40                 	2021-02-08 19:48:48	214.6000           	25.0700            	3.0810             	5.3800             	4.4130             	0.5720             	59.9800            	0.0000             	0.0000             	0.0000             
41                 	2021-02-08 19:48:49	214.6000           	25.1400            	3.0870             	5.3950             	4.4291             	0.5710             	59.9900            	0.0000             	0.0000             	0.0000             
42                 	2021-02-08 19:48:50	214.5000           	25.1000            	3.0810             	5.3840             	4.4200             	0.5710             	59.9900            	0.0000             	0.0000             	0.0000             
43                 	2021-02-08 19:48:51	214.6000           	25.1800            	3.0870             	5.4036             	4.4361             	0.5710             	60.0000            	0.0000             	0.0000             	0.0000             
44                 	2021-02-08 19:48:53	214.6000           	25.1700            	3.0840             	5.4015             	4.4381             	0.5700             	60.0000            	0.0000             	0.0000             	0.0000             
45                 	2021-02-08 19:48:54	214.7000           	25.0500            	3.0780             	5.3782             	4.4115             	0.5720             	60.0000            	0.0000             	0.0000             	0.0000             
46                 	2021-02-08 19:48:55	214.6000           	25.1100            	3.0820             	5.3886             	4.4200             	0.5720             	60.0100            	0.0000             	0.0000             	0.0000             
47                 	2021-02-08 19:48:56	214.7000           	18.7900            	2.3400             	4.0342             	3.2863             	0.5800             	60.0100            	0.0000             	0.0000             	0.0000             
48                 	2021-02-08 19:48:57	214.6000           	18.0400            	2.2410             	3.8714             	3.1592             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
49                 	2021-02-08 19:48:58	214.6000           	17.8800            	2.2330             	3.8370             	3.1230             	0.5810             	60.0100            	0.0000             	0.0000             	0.0000             
50                 	2021-02-08 19:48:59	214.5000           	18.0100            	2.2350             	3.8631             	3.1525             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
51                 	2021-02-08 19:49:00	214.6000           	18.0700            	2.2390             	3.8778             	3.1672             	0.5770             	60.0100            	0.0000             	0.0000             	0.0000             
52                 	2021-02-08 19:49:02	214.2000           	18.1400            	2.2310             	3.8856             	3.1817             	0.5740             	60.0200            	0.0000             	0.0000             	0.0000             
53                 	2021-02-08 19:49:03	214.2000           	17.1700            	2.1070             	3.6778             	3.0167             	0.5720             	60.0100            	0.0000             	0.0000             	0.0000             
54                 	2021-02-08 19:49:04	214.3000           	17.1900            	2.1150             	3.6838             	3.0191             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
55                 	2021-02-08 19:49:05	214.4000           	17.1700            	2.1130             	3.6812             	3.0170             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
56                 	2021-02-08 19:49:06	214.5000           	18.3700            	2.2710             	3.9404             	3.2238             	0.5750             	60.0200            	0.0000             	0.0000             	0.0000             
57                 	2021-02-08 19:49:07	214.7000           	17.0900            	2.1150             	3.6692             	2.9994             	0.5760             	60.0200            	0.0000             	0.0000             	0.0000             
58                 	2021-02-08 19:49:08	214.7000           	17.0700            	2.1090             	3.6649             	2.9985             	0.5750             	60.0200            	0.0000             	0.0000             	0.0000             
59                 	2021-02-08 19:49:09	214.8000           	24.8700            	3.0680             	5.3421             	4.3744             	0.5740             	60.0100            	0.0000             	0.0000             	0.0000             
60                 	2021-02-08 19:49:10	214.8000           	24.9800            	3.0750             	5.3657             	4.4012             	0.5720             	60.0100            	0.0000             	0.0000             	0.0000             
61                 	2021-02-08 19:49:12	216.1000           	24.8800            	3.0790             	5.3766             	4.4101             	0.5720             	60.0000            	0.0000             	0.0000             	0.0000             
62                 	2021-02-08 19:49:13	215.9000           	24.9100            	3.0740             	5.3781             	4.4151             	0.5710             	60.0000            	0.0000             	0.0000             	0.0000             
63                 	2021-02-08 19:49:14	216.0000           	24.9200            	3.0820             	5.3827             	4.4152             	0.5720             	60.0000            	0.0000             	0.0000             	0.0000             
64                 	2021-02-08 19:49:15	216.0000           	24.8400            	3.1400             	5.3654             	4.4048             	0.5710             	59.9900            	0.0000             	0.0000             	0.0000             
65                 	2021-02-08 19:49:16	215.9000           	25.7400            	3.1850             	5.5573             	4.5584             	0.5720             	59.9900            	0.0000             	0.0000             	0.0000             
66                 	2021-02-08 19:49:17	215.9000           	25.9000            	3.1900             	5.5918             	4.5945             	0.5700             	59.9900            	0.0000             	0.0000             	0.0000             
67                 	2021-02-08 19:49:18	216.0000           	24.8800            	3.0800             	5.3741             	4.4119             	0.5710             	59.9900            	0.0000             	0.0000             	0.0000             
68                 	2021-02-08 19:49:20	216.1000           	24.8700            	3.0790             	5.3744             	4.4084             	0.5720             	60.0000            	0.0000             	0.0000             	0.0000             
69                 	2021-02-08 19:49:21	216.0000           	24.9300            	3.0810             	5.3849             	4.4170             	0.5720             	60.0000            	0.0000             	0.0000             	0.0000             
70                 	2021-02-08 19:49:22	216.2000           	24.7300            	3.0880             	5.3466             	4.3668             	0.5770             	60.0000            	0.0000             	0.0000             	0.0000             
71                 	2021-02-08 19:49:23	216.0000           	24.8300            	3.0860             	5.3633             	4.3918             	0.5740             	60.0000            	0.0000             	0.0000             	0.0000             
72                 	2021-02-08 19:49:24	216.1000           	24.9100            	3.0900             	5.3831             	4.4117             	0.5730             	59.9900            	0.0000             	0.0000             	0.0000             
73                 	2021-02-08 19:49:25	216.1000           	24.9400            	3.0870             	5.3895             	4.4208             	0.5720             	60.0100            	0.0000             	0.0000             	0.0000             
74                 	2021-02-08 19:49:26	216.2000           	24.9700            	3.0870             	5.3985             	4.4319             	0.5710             	60.0100            	0.0000             	0.0000             	0.0000             
75                 	2021-02-08 19:49:27	216.2000           	24.9000            	3.0880             	5.3834             	4.4120             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
76                 	2021-02-08 19:49:28	216.1000           	25.0400            	3.0900             	5.4111             	4.4460             	0.5700             	60.0100            	0.0000             	0.0000             	0.0000             
77                 	2021-02-08 19:49:29	216.1000           	25.0200            	3.0870             	5.4068             	4.4425             	0.5700             	60.0300            	0.0000             	0.0000             	0.0000             
78                 	2021-02-08 19:49:31	216.1000           	25.0000            	3.0870             	5.4025             	4.4352             	0.5710             	60.0200            	0.0000             	0.0000             	0.0000             
79                 	2021-02-08 19:49:32	216.1000           	25.0600            	3.0870             	5.4155             	4.4533             	0.5690             	60.0200            	0.0000             	0.0000             	0.0000             
80                 	2021-02-08 19:49:33	216.1000           	24.7400            	3.0860             	5.3463             	4.3666             	0.5770             	60.0200            	0.0000             	0.0000             	0.0000             
81                 	2021-02-08 19:49:34	216.1000           	24.8300            	3.0830             	5.3658             	4.3938             	0.5740             	60.0200            	0.0000             	0.0000             	0.0000             
82                 	2021-02-08 19:49:35	216.0000           	18.6700            	2.3370             	4.0327             	3.2880             	0.5790             	60.0200            	0.0000             	0.0000             	0.0000             
83                 	2021-02-08 19:49:37	216.1000           	17.9100            	2.2380             	3.8704             	3.1583             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
84                 	2021-02-08 19:49:38	216.1000           	17.9400            	2.2430             	3.8768             	3.1636             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
85                 	2021-02-08 19:49:39	216.0000           	17.8400            	2.2350             	3.8534             	3.1418             	0.5790             	60.0100            	0.0000             	0.0000             	0.0000             
86                 	2021-02-08 19:49:40	216.1000           	17.9100            	2.2430             	3.8704             	3.1556             	0.5790             	60.0100            	0.0000             	0.0000             	0.0000             
87                 	2021-02-08 19:49:41	216.2000           	17.8900            	2.2420             	3.8678             	3.1535             	0.5790             	60.0100            	0.0000             	0.0000             	0.0000             
88                 	2021-02-08 19:49:42	216.2000           	16.8800            	2.1090             	3.6495             	2.9807             	0.5770             	60.0000            	0.0000             	0.0000             	0.0000             
89                 	2021-02-08 19:49:43	216.2000           	16.9400            	2.1130             	3.6624             	2.9939             	0.5760             	60.0000            	0.0000             	0.0000             	0.0000             
90                 	2021-02-08 19:49:44	216.1000           	17.0000            	2.1160             	3.6737             	3.0057             	0.5750             	60.0000            	0.0000             	0.0000             	0.0000             
91                 	2021-02-08 19:49:46	216.3000           	17.2400            	2.1510             	3.7290             	3.0483             	0.5760             	60.0000            	0.0000             	0.0000             	0.0000             
92                 	2021-02-08 19:49:47	216.2000           	17.0300            	2.1240             	3.6819             	3.0098             	0.5760             	60.0100            	0.0000             	0.0000             	0.0000             
93                 	2021-02-08 19:49:48	216.0000           	17.3200            	2.1580             	3.7411             	3.0582             	0.5760             	60.0100            	0.0000             	0.0000             	0.0000             
94                 	2021-02-08 19:49:49	216.0000           	24.9000            	3.0840             	5.3784             	4.4079             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
95                 	2021-02-08 19:49:50	215.9000           	24.9000            	3.0820             	5.3759             	4.4059             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
96                 	2021-02-08 19:49:51	215.9000           	24.8900            	3.0800             	5.3738             	4.4041             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
97                 	2021-02-08 19:49:53	215.8000           	24.9200            	3.0830             	5.3777             	4.4074             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
98                 	2021-02-08 19:49:54	216.0000           	24.9400            	3.0890             	5.3870             	4.4150             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
99                 	2021-02-08 19:49:55	215.9000           	24.9200            	3.0870             	5.3802             	4.4094             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
100                	2021-02-08 19:49:56	216.1000           	24.9900            	3.0900             	5.4003             	4.4296             	0.5720             	60.0200            	0.0000             	0.0000             	0.0000             
101                	2021-02-08 19:49:57	216.3000           	24.9200            	3.0950             	5.3902             	4.4138             	0.5740             	60.0200            	0.0000             	0.0000             	0.0000             
102                	2021-02-08 19:49:58	216.2000           	25.0500            	3.0950             	5.4158             	4.4461             	0.5710             	60.0100            	0.0000             	0.0000             	0.0000             
103                	2021-02-08 19:50:00	216.1000           	25.0000            	3.0890             	5.4025             	4.4352             	0.5710             	60.0100            	0.0000             	0.0000             	0.0000             
104                	2021-02-08 19:50:01	216.0000           	24.8900            	3.0880             	5.3762             	4.4024             	0.5740             	60.0100            	0.0000             	0.0000             	0.0000             
105                	2021-02-08 19:50:02	216.0000           	24.8900            	3.0900             	5.3762             	4.4024             	0.5740             	60.0100            	0.0000             	0.0000             	0.0000             
106                	2021-02-08 19:50:03	216.0000           	24.9700            	3.0960             	5.3935             	4.4203             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
107                	2021-02-08 19:50:04	216.1000           	24.9500            	3.0900             	5.3917             	4.4226             	0.5720             	60.0100            	0.0000             	0.0000             	0.0000             
108                	2021-02-08 19:50:05	216.2000           	24.9900            	3.0920             	5.4028             	4.4317             	0.5720             	60.0000            	0.0000             	0.0000             	0.0000             
109                	2021-02-08 19:50:06	216.1000           	24.9100            	3.0810             	5.3831             	4.4155             	0.5720             	60.0000            	0.0000             	0.0000             	0.0000             
110                	2021-02-08 19:50:07	216.2000           	24.9800            	3.0970             	5.4007             	4.4262             	0.5730             	60.0100            	0.0000             	0.0000             	0.0000             
111                	2021-02-08 19:50:08	216.2000           	25.0100            	3.0910             	5.4072             	4.4390             	0.5710             	60.0100            	0.0000             	0.0000             	0.0000             
112                	2021-02-08 19:50:09	216.4000           	24.9400            	3.0900             	5.3970             	4.4269             	0.5720             	60.0100            	0.0000             	0.0000             	0.0000             
113                	2021-02-08 19:50:10	216.2000           	25.0600            	3.0970             	5.4180             	4.4479             	0.5710             	60.0200            	0.0000             	0.0000             	0.0000             
114                	2021-02-08 19:50:12	216.2000           	25.0100            	3.0910             	5.4072             	4.4390             	0.5710             	60.0200            	0.0000             	0.0000             	0.0000             
115                	2021-02-08 19:50:13	216.2000           	25.0100            	3.0900             	5.4072             	4.4390             	0.5710             	60.0200            	0.0000             	0.0000             	0.0000             
116                	2021-02-08 19:50:14	216.2000           	18.6600            	2.3380             	4.0343             	3.2893             	0.5790             	60.0200            	0.0000             	0.0000             	0.0000             
117                	2021-02-08 19:50:15	216.2000           	17.9800            	2.2450             	3.8873             	3.1749             	0.5770             	60.0200            	0.0000             	0.0000             	0.0000             
118                	2021-02-08 19:50:16	216.0000           	24.3200            	3.0160             	5.2531             	4.3052             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
119                	2021-02-08 19:50:17	216.2000           	17.9400            	2.2500             	3.8786             	3.1596             	0.5800             	60.0200            	0.0000             	0.0000             	0.0000             
120                	2021-02-08 19:50:18	216.2000           	17.9600            	2.2490             	3.8830             	3.1686             	0.5780             	60.0200            	0.0000             	0.0000             	0.0000             
121                	2021-02-08 19:50:20	216.1000           	17.9400            	2.2450             	3.8768             	3.1636             	0.5780             	60.0200            	0.0000             	0.0000             	0.0000             
122                	2021-02-08 19:50:21	216.0000           	16.9200            	2.1120             	3.6547             	2.9850             	0.5770             	60.0200            	0.0000             	0.0000             	0.0000             
123                	2021-02-08 19:50:22	216.0000           	16.8800            	2.1120             	3.6461             	2.9727             	0.5790             	60.0200            	0.0000             	0.0000             	0.0000             
124                	2021-02-08 19:50:23	215.9000           	18.1500            	2.2840             	3.9186             	3.1865             	0.5820             	60.0200            	0.0000             	0.0000             	0.0000             
125                	2021-02-08 19:50:24	215.9000           	16.9600            	2.1290             	3.6617             	2.9802             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
126                	2021-02-08 19:50:25	215.9000           	17.2400            	2.1650             	3.7221             	3.0294             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
127                	2021-02-08 19:50:26	215.7000           	18.6700            	2.3110             	4.0271             	3.3004             	0.5730             	60.0200            	0.0000             	0.0000             	0.0000             
128                	2021-02-08 19:50:28	215.5000           	25.0100            	3.0790             	5.3897             	4.4246             	0.5710             	60.0200            	0.0000             	0.0000             	0.0000             
129                	2021-02-08 19:50:29	215.5000           	25.1600            	3.0860             	5.4220             	4.4587             	0.5690             	60.0200            	0.0000             	0.0000             	0.0000             
130                	2021-02-08 19:50:30	215.5000           	25.2100            	3.0890             	5.4328             	4.4713             	0.5680             	60.0100            	0.0000             	0.0000             	0.0000             
131                	2021-02-08 19:50:31	215.7000           	25.2900            	3.0890             	5.4551             	4.4972             	0.5660             	60.0100            	0.0000             	0.0000             	0.0000             
132                	2021-02-08 19:50:32	215.6000           	25.2200            	3.0920             	5.4374             	4.4752             	0.5680             	60.0100            	0.0000             	0.0000             	0.0000             
133                	2021-02-08 19:50:33	215.7000           	25.1600            	3.0870             	5.4270             	4.4666             	0.5680             	60.0100            	0.0000             	0.0000             	0.0000             
134                	2021-02-08 19:50:34	215.6000           	25.1900            	3.0910             	5.4310             	4.4698             	0.5680             	59.9900            	0.0000             	0.0000             	0.0000             
135                	2021-02-08 19:50:35	215.5000           	25.2100            	3.0880             	5.4328             	4.4713             	0.5680             	60.0000            	0.0000             	0.0000             	0.0000             
136                	2021-02-08 19:50:37	215.5000           	25.1600            	3.0880             	5.4220             	4.4587             	0.5690             	59.9900            	0.0000             	0.0000             	0.0000             
137                	2021-02-08 19:50:38	215.7000           	24.7800            	3.0950             	5.3450             	4.3618             	0.5780             	59.9900            	0.0000             	0.0000             	0.0000             
138                	2021-02-08 19:50:39	216.3000           	24.7800            	3.0950             	5.3599             	4.3777             	0.5770             	60.0000            	0.0000             	0.0000             	0.0000             
139                	2021-02-08 19:50:40	216.4000           	24.7100            	3.0920             	5.3472             	4.3635             	0.5780             	60.0000            	0.0000             	0.0000             	0.0000             
140                	2021-02-08 19:50:41	216.3000           	24.7000            	3.1000             	5.3426             	4.3522             	0.5800             	60.0000            	0.0000             	0.0000             	0.0000             
141                	2021-02-08 19:50:42	216.3000           	24.7100            	3.0950             	5.3448             	4.3577             	0.5790             	60.0000            	0.0000             	0.0000             	0.0000             
142                	2021-02-08 19:50:43	216.3000           	24.7400            	3.1000             	5.3513             	4.3630             	0.5790             	60.0000            	0.0000             	0.0000             	0.0000             
143                	2021-02-08 19:50:45	216.2000           	24.7500            	3.0960             	5.3510             	4.3666             	0.5780             	60.0000            	0.0000             	0.0000             	0.0000             
144                	2021-02-08 19:50:46	216.3000           	24.7400            	3.0970             	5.3513             	4.3668             	0.5780             	60.0000            	0.0000             	0.0000             	0.0000             
145                	2021-02-08 19:50:47	216.4000           	24.7400            	3.0980             	5.3537             	4.3688             	0.5780             	60.0000            	0.0000             	0.0000             	0.0000             
146                	2021-02-08 19:50:48	216.3000           	24.7700            	3.0980             	5.3578             	4.3721             	0.5780             	60.0000            	0.0000             	0.0000             	0.0000             
147                	2021-02-08 19:50:49	216.8000           	24.7400            	3.1000             	5.3636             	4.3807             	0.5770             	60.0100            	0.0000             	0.0000             	0.0000             
148                	2021-02-08 19:50:50	216.7000           	24.7300            	3.0980             	5.3590             	4.3731             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
149                	2021-02-08 19:50:52	216.7000           	18.6800            	2.3600             	4.0480             	3.2918             	0.5820             	60.0100            	0.0000             	0.0000             	0.0000             
150                	2021-02-08 19:50:53	216.7000           	18.0700            	2.2850             	3.9158             	3.1815             	0.5830             	60.0100            	0.0000             	0.0000             	0.0000             
151                	2021-02-08 19:50:54	216.9000           	17.7300            	2.2470             	3.8456             	3.1217             	0.5840             	60.0100            	0.0000             	0.0000             	0.0000             
152                	2021-02-08 19:50:55	216.8000           	17.8800            	2.2510             	3.8764             	3.1578             	0.5800             	60.0100            	0.0000             	0.0000             	0.0000             
153                	2021-02-08 19:50:56	216.9000           	17.8500            	2.2530             	3.8717             	3.1512             	0.5810             	60.0100            	0.0000             	0.0000             	0.0000             
154                	2021-02-08 19:50:57	216.8000           	17.8200            	2.2430             	3.8634             	3.1472             	0.5800             	60.0100            	0.0000             	0.0000             	0.0000             
155                	2021-02-08 19:50:59	216.9000           	17.0100            	2.1250             	3.6895             	3.0186             	0.5750             	60.0100            	0.0000             	0.0000             	0.0000             
156                	2021-02-08 19:51:00	216.9000           	17.0100            	2.1190             	3.6895             	3.0211             	0.5740             	60.0000            	0.0000             	0.0000             	0.0000             
157                	2021-02-08 19:51:01	216.9000           	16.8500            	2.1160             	3.6548             	2.9824             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
158                	2021-02-08 19:51:02	216.9000           	17.0000            	2.1320             	3.6873             	3.0116             	0.5770             	60.0100            	0.0000             	0.0000             	0.0000             
159                	2021-02-08 19:51:03	217.0000           	16.9400            	2.1190             	3.6760             	3.0049             	0.5760             	60.0100            	0.0000             	0.0000             	0.0000             
160                	2021-02-08 19:51:04	217.0000           	16.9600            	2.1180             	3.6803             	3.0111             	0.5750             	60.0100            	0.0000             	0.0000             	0.0000             
161                	2021-02-08 19:51:05	217.0000           	24.5800            	3.0840             	5.3339             	4.3526             	0.5780             	60.0100            	0.0000             	0.0000             	0.0000             
162                	2021-02-08 19:51:06	217.2000           	24.5900            	3.0820             	5.3409             	4.3622             	0.5770             	60.0100            	0.0000             	0.0000             	0.0000             
163                	2021-02-08 19:51:07	217.2000           	24.6200            	3.0900             	5.3475             	4.3675             	0.5770             	60.0100            	0.0000             	0.0000             	0.0000             
164                	2021-02-08 19:51:09	217.1000           	24.5800            	3.0870             	5.3363             	4.3546             	0.5780             	60.0200            	0.0000             	0.0000             	0.0000             
165                	2021-02-08 19:51:10	217.2000           	24.4700            	3.0910             	5.3149             	4.3258             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
166                	2021-02-08 19:51:11	217.3000           	24.5000            	3.0940             	5.3239             	4.3331             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
167                	2021-02-08 19:51:12	217.1000           	24.4700            	3.0850             	5.3124             	4.3276             	0.5800             	60.0200            	0.0000             	0.0000             	0.0000             
168                	2021-02-08 19:51:13	217.1000           	24.4900            	3.0940             	5.3168             	4.3273             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
169                	2021-02-08 19:51:14	217.2000           	24.4800            	3.0910             	5.3171             	4.3276             	0.5810             	60.0200            	0.0000             	0.0000             	0.0000             
170                	2021-02-08 19:51:15	217.2000           	24.3300            	3.0940             	5.2845             	4.2859             	0.5850             	60.0100            	0.0000             	0.0000             	0.0000             
171                	2021-02-08 19:51:16	217.3000           	25.3900            	3.2020             	5.5172             	4.4944             	0.5800             	60.0200            	0.0000             	0.0000             	0.0000             
172                	2021-02-08 19:51:17	217.2000           	25.4000            	3.2020             	5.5169             	4.4941             	0.5800             	60.0200            	0.0000             	0.0000             	0.0000             
173                	2021-02-08 19:51:18	217.2000           	24.5200            	3.1000             	5.3257             	4.3308             	0.5820             	60.0200            	0.0000             	0.0000             	0.0000             
174                	2021-02-08 19:51:20	217.2000           	24.5300            	3.0920             	5.3279             	4.3402             	0.5800             	60.0100            	0.0000             	0.0000             	0.0000             
175                	2021-02-08 19:51:21	217.1000           	24.5200            	3.1000             	5.3233             	4.3288             	0.5820             	60.0100            	0.0000             	0.0000             	0.0000             
176                	2021-02-08 19:51:22	217.1000           	24.5100            	3.0900             	5.3211             	4.3347             	0.5800             	60.0100            	0.0000             	0.0000             	0.0000             
177                	2021-02-08 19:51:23	217.1000           	24.6000            	3.0960             	5.3407             	4.3544             	0.5790             	60.0000            	0.0000             	0.0000             	0.0000             
178                	2021-02-08 19:51:24	217.0000           	24.5100            	3.0900             	5.3187             	4.3327             	0.5800             	60.0200            	0.0000             	0.0000             	0.0000             
179                	2021-02-08 19:51:25	216.9000           	24.6000            	3.0990             	5.3357             	4.3466             	0.5800             	59.9900            	0.0000             	0.0000             	0.0000             
